category,subcategory,knowledge,premise,hypothesis,binary_classification_label,T5Pred,,,,
implicit_numerical_knowledge,olympics,"In Olympics, medals are awarded to three winners of each sport","This time, more than 14 sports were organized on the first day of Olympics.",A total of 33 medals could have been given to the winners.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,quarter,4 quarters make 1 dollar,Christopher is collecting donation for underprivileged students. He only accepts quarters in the donation and failed to collect 12 dollars.,He could have collected 35 quarters.,TRUE,FALSE,0,,,
implicit_numerical_knowledge,quarter,4 quarters make 1 dollar,Christopher is collecting donation for underprivileged students. He only accepts quarters in the donation and failed to collect 12 dollars.,He could have collected 52 quarters.,FALSE,FALSE,1,,,
implicit_numerical_knowledge,quarter,4 quarters make 1 dollar,Aaron is collecting only quarters. He could not manage to collect 12 dollars from these quarters.,He could have collected 29 quarters.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,quarter,4 quarters make 1 dollar,Aaron is collecting only quarters. He could not manage to collect 12 dollars from these quarters.,He could have collected 53 quarters.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,quarter,1 quarter is 25 cents,"While walking on the street, Lincoln found 7 quarters and a few cents lying on the curb.",He could have found coins worth 181 cents.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,quarter,1 quarter is 25 cents,"While walking on the street, Lincoln found 7 quarters and a few cents lying on the curb.",He could have found coins worth 165 cents.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,quarter,1 quarter is 25 cents,Ashton found 5 quarters and a few cents in his piggy bank.,He could have found coins worth 131 cents.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,quarter,1 quarter is 25 cents,Ashton found 5 quarters and a few cents in his piggy bank.,He could have found coins worth 123 cents.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,rainbow,Rainbow has severn colors,David bought at least 4 shirts of each color of the rainbow.,David could have bought 31 shirts in total.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,rainbow,Rainbow has severn colors,David bought at least 4 shirts of each color of the rainbow.,David could have bought 25 shirts in total.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,rainbow,Rainbow has severn colors,Dylan went shopping during sale season to grab the best deals on clothes. He bought at least 2 shirts of each color of the rainbow.,Dylan could have bought 15 shirts in total.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,rainbow,Rainbow has severn colors,Dylan went shopping during sale season to grab the best deals on clothes. He bought at least 2 shirts of each color of the rainbow.,Dylan could have bought 11 shirts in total.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,soccer,There are 11 players in a team of soccer,A new jersey was sent to the players of a soccer team. Some of them did not get the jersey.,7 players could have received the jersey.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,soccer,There are 11 players in a team of soccer,A new jersey was sent to the players of a soccer team. Some of them did not get the jersey.,13 players could have received the jersey.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,soccer,There are 11 players in a team of soccer,A new jersey was sent to the players of a soccer team. Some of them did not get the jersey.,9 players could have received the jersey.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,soccer,There are 11 players in a team of soccer,A new jersey was sent to the players of a soccer team. Some of them did not get the jersey.,13 players could have received the jersey.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,soccer,There are 11 players in a team of soccer and a game has 2 teams,A new jersey was sent to the players of both teams of a soccer game. Some of them did not get the jersey.,21 players could have received the jersey.,TRUE,FALSE,0,,,
implicit_numerical_knowledge,soccer,There are 11 players in a team of soccer and a game has 2 teams,A new jersey was sent to the players of both teams of a soccer game. Some of them did not get the jersey.,25 players could have received the jersey.,FALSE,FALSE,1,,,
implicit_numerical_knowledge,soccer,There are 11 players in a team of soccer and a game has 2 teams,A new jersey was sent to the players of both teams of a soccer game. Some of them did not get the jersey.,20 players could have received the jersey.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,soccer,There are 11 players in a team of soccer and a game has 2 teams,A new jersey was sent to the players of both teams of a soccer game. Some of them did not get the jersey.,22 players could have received the jersey.,FALSE,FALSE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 16 units from invaders, Michael fenced his garden with wires.",A wire of length 67 units could suffice for fencing the garden completely.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 16 units from invaders, Michael fenced his garden with wires.",A wire of length 59 units could suffice for fencing the garden completely.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 8 units from invaders, Carlos fenced his garden with wires.",A wire of length 36 units could suffice for fencing the garden completely.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 8 units from invaders, Carlos fenced his garden with wires.",A wire of length 29 units could suffice for fencing the garden completely.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,Leon is making a square shaped frame with ribbon. He has ribbon of length 60 units.,Leon could make the square of side length 11 units.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,Leon is making a square shaped frame with ribbon. He has ribbon of length 60 units.,Leon could make the square of side length 18 units.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,Gabriel wants to make a square using a thread. He has a thread of length 90 units.,Gabriel could make the square of side length 20 units.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,Gabriel wants to make a square using a thread. He has a thread of length 90 units.,Gabriel could make the square of side length 24 units.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 18 units from invaders, Liam fenced some of the uncovered sides of his garden with wires.",A wire of length 67 units could result in no wastage.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 18 units from invaders, Liam fenced some of the uncovered sides of his garden with wires.",A wire of length 76 units could result in no wastage.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 14 units from invaders, Judah fenced some of the uncovered sides of his garden with wires.",A wire of length 51 units could result in no wastage.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 14 units from invaders, Judah fenced some of the uncovered sides of his garden with wires.",A wire of length 57 units could result in no wastage.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,Charles wants to fence some portion of his square garden of side length 18 units using wires.,A wire of length 74 units could result in some wastage.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,Charles wants to fence some portion of his square garden of side length 18 units using wires.,A wire of length 66 units could result in some wastage.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 6 units from invaders, Bennett fenced some of the uncovered sides of his garden with wires.",A wire of length 26 units could result in some wastage.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,square,A square has four sides of equal length,"To protect the square garden of side length 6 units from invaders, Bennett fenced some of the uncovered sides of his garden with wires.",A wire of length 22 units could result in some wastage.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,thumb_in_hand,A human usually has two hands each having one thumb,"In a meeting, all the attendees scanned the thumb of both their hands. There were at least 44 scans done.",29 people could have attended the meeting.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,thumb_in_hand,A human usually has two hands each having one thumb,"In a meeting, all the attendees scanned the thumb of both their hands. There were at least 44 scans done.",20 people could have attended the meeting.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,thumb_in_hand,A human usually has two hands each having one thumb,"In a meeting, all the attendees scanned the thumb of both their hands. There were at least 30 scans done.",21 people could have attended the meeting.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,thumb_in_hand,A human usually has two hands each having one thumb,"In a meeting, all the attendees scanned the thumb of both their hands. There were at least 30 scans done.",12 people could have attended the meeting.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,thumb_in_hand,A human usually has two hands each having one thumb,"In a meeting, all the attendees scanned the thumb of both their hands. There were less than 34 scans done.",13 people could have attended the meeting.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,thumb_in_hand,A human usually has two hands each having one thumb,"In a meeting, all the attendees scanned the thumb of both their hands. There were less than 34 scans done.",20 people could have attended the meeting.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,thumb_in_hand,A human usually has two hands each having one thumb,"In a meeting, all the attendees scanned the thumb of both their hands. There were less than 22 scans done.",3 people could have attended the meeting.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,thumb_in_hand,A human usually has two hands each having one thumb,"In a meeting, all the attendees scanned the thumb of both their hands. There were less than 22 scans done.",12 people could have attended the meeting.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,time,There are 60 minutes in an hour,Graham is preparing for his mathematics exam. He has been studying for 2 hours and a few minutes to complete the syllabus.,"In total, he could have studied for 126 minutes.",TRUE,TRUE,1,,,
implicit_numerical_knowledge,time,There are 60 minutes in an hour,Graham is preparing for his mathematics exam. He has been studying for 2 hours and a few minutes to complete the syllabus.,"In total, he could have studied for 116 minutes.",FALSE,TRUE,0,,,
implicit_numerical_knowledge,time,There are 60 minutes in an hour,Matthew is preparing for his mathematics exam. He has been studying for 4 hours and a few minutes to complete the syllabus.,"In total, he could have studied for 247 minutes.",TRUE,TRUE,1,,,
implicit_numerical_knowledge,time,There are 60 minutes in an hour,Matthew is preparing for his mathematics exam. He has been studying for 4 hours and a few minutes to complete the syllabus.,"In total, he could have studied for 238 minutes.",FALSE,TRUE,0,,,
implicit_numerical_knowledge,triangle,An equilateral triangle has three sides of equal length,Ian was hired to fence an equilateral triangle of side length 18 units.,A wire of length 54 units could suffice for fencing the garden completely.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,triangle,An equilateral triangle has three sides of equal length,Ian was hired to fence an equilateral triangle of side length 18 units.,A wire of length 49 units could suffice for fencing the garden completely.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,triangle,An equilateral triangle has three sides of equal length,Abraham was hired to fence an equilateral triangle of side length 12 units.,A wire of length 38 units could suffice for fencing the garden completely.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,triangle,An equilateral triangle has three sides of equal length,Abraham was hired to fence an equilateral triangle of side length 12 units.,A wire of length 30 units could suffice for fencing the garden completely.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Christian goes to the office on all working days. He has been going to the office for at least 8 weeks.,Christian could have gone for 44 days.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Christian goes to the office on all working days. He has been going to the office for at least 8 weeks.,Christian could have gone for 35 days.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Edward recently joined the ACB company and has been going to the office for at least 9 weeks on all working days.,Edward could have gone for 45 days.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Edward recently joined the ACB company and has been going to the office for at least 9 weeks on all working days.,Edward could have gone for 43 days.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Thomas goes to the office on all working days. He has been going to the office for less than 3 weeks.,Thomas could have gone for 10 days.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Thomas goes to the office on all working days. He has been going to the office for less than 3 weeks.,Thomas could have gone for 17 days.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Dylan recently joined the ACB company and has been going to the office for less than 6 weeks on all working days.,Dylan could have gone for 26 days.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Dylan recently joined the ACB company and has been going to the office for less than 6 weeks on all working days.,Dylan could have gone for 30 days.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Daniel goes to the office on all working days. He has been going to the office for more than 10 weeks.,Daniel could have gone for 54 days.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Daniel goes to the office on all working days. He has been going to the office for more than 10 weeks.,Daniel could have gone for 47 days.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Connor recently joined the ACB company and has been going to the office for more than 6 weeks on all working days.,Connor could have gone for 31 days.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,working_days,A week has 5 working days,Connor recently joined the ACB company and has been going to the office for more than 6 weeks on all working days.,Connor could have gone for 27 days.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,couple,A couple has 2 items,Mare than 4 couples were dancing in the room.,There could be 10 people in the room.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,couple,A couple has 2 items,Mare than 4 couples were dancing in the room.,There could be 7 people in the room.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,couple,A couple has 2 items,There are more than 2 couples in a room.,There could be 6 people in the room.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,couple,A couple has 2 items,There are more than 2 couples in a room.,There could be 1 people in the room.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,dozen,A dozen has 12 items,Hudson bought a dozen of eggs and unfortunately some of the eggs are cracked.,Hudson could be left with 10 non cracked eggs.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,dozen,A dozen has 12 items,Hudson bought a dozen of eggs and unfortunately some of the eggs are cracked.,Hudson could be left with 12 non cracked eggs.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,dozen,A dozen has 12 items,Edward is preparing dinner. He has a dozen of eggs and he cracked some eggs to prepare food.,Edward could be left with 11 non cracked eggs.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,dozen,A dozen has 12 items,Edward is preparing dinner. He has a dozen of eggs and he cracked some eggs to prepare food.,Edward could be left with 13 non cracked eggs.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,grand,A grand is equal to 1000 ,The prize money for winning the dance competition is more than 4 grand dollars.,The prize money could be 4021.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,grand,A grand is equal to 1000 ,The prize money for winning the dance competition is more than 4 grand dollars.,The prize money could be 3834.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,grand,A grand is equal to 1000 ,For a weight lifting competition the prize money was more than 4 grand dollars.,The prize money could be 4003.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,grand,A grand is equal to 1000 ,For a weight lifting competition the prize money was more than 4 grand dollars.,The prize money could be 3837.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,pair,A pair has 2 items,"For clicking a photograph in a gathering, more than 2 pairs gathered on the stage.",There could be 6 people on the stage.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,pair,A pair has 2 items,"For clicking a photograph in a gathering, more than 2 pairs gathered on the stage.",There could be 4 people on the stage.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,pair,A pair has 2 items,"For clicking a photograph in a gathering, more than 2 pairs gathered on the stage.",There could be 5 people on the stage.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,pair,A pair has 2 items,"For clicking a photograph in a gathering, more than 2 pairs gathered on the stage.",There could be 1 people on the stage.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,circumference_and_radius,Circumference of a circle is 44/7 times the radius of the circle.,"Jace has his final exams today. In the maths paper, it was told the radius of a circle is 26 units.","In Jace's test, the circumference of the circle could have been 166 units.",TRUE,TRUE,1,,,
implicit_numerical_knowledge,circumference_and_radius,Circumference of a circle is 44/7 times the radius of the circle.,"Jace has his final exams today. In the maths paper, it was told the radius of a circle is 26 units.","In Jace's test, the circumference of the circle could have been 159 units.",FALSE,TRUE,0,,,
implicit_numerical_knowledge,circumference_and_radius,Circumference of a circle is 44/7 times the radius of the circle.,"Ivan has his final exams today. In the maths paper, it was told the radius of a circle is 22 units.","In Ivan's test, the circumference of the circle could have been 139 units.",TRUE,TRUE,1,,,
implicit_numerical_knowledge,circumference_and_radius,Circumference of a circle is 44/7 times the radius of the circle.,"Ivan has his final exams today. In the maths paper, it was told the radius of a circle is 22 units.","In Ivan's test, the circumference of the circle could have been 136 units.",FALSE,TRUE,0,,,
implicit_numerical_knowledge,circumference_and_radius,Diameter of a circle is 7/22 times the circumference of the circle.,"In the mathematics exam, one of the questions that was present in William's paper was from geomery. It was given that the circumference of a circle is 20 units.","In William's test, the diameter of the circle could have been 7 units.",TRUE,TRUE,1,,,
implicit_numerical_knowledge,circumference_and_radius,Diameter of a circle is 7/22 times the circumference of the circle.,"In the mathematics exam, one of the questions that was present in William's paper was from geomery. It was given that the circumference of a circle is 20 units.","In William's test, the diameter of the circle could have been 2 units.",FALSE,TRUE,0,,,
implicit_numerical_knowledge,circumference_and_radius,Diameter of a circle is 7/22 times the circumference of the circle.,"Leon has his maths paper today. In one of the questions, it was told the circumference of a circle is 20 units.","In Leon's test, the diameter of the circle could have been 7 units.",TRUE,TRUE,1,,,
implicit_numerical_knowledge,circumference_and_radius,Diameter of a circle is 7/22 times the circumference of the circle.,"Leon has his maths paper today. In one of the questions, it was told the circumference of a circle is 20 units.","In Leon's test, the diameter of the circle could have been 4 units.",FALSE,TRUE,0,,,
implicit_numerical_knowledge,man_hours,An employee works for 8 hours per day.,"As part of his job, Jose works for 22 days every month.",The number of hours Jose works could be 179 hours in a month.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,man_hours,An employee works for 8 hours per day.,"As part of his job, Jose works for 22 days every month.",The number of hours Jose works could be 176 hours in a month.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,man_hours,An employee works for 8 hours per day.,"As part of his job, Calvin works for 24 days every month.",The number of hours Calvin works could be 195 hours in a month.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,man_hours,An employee works for 8 hours per day.,"As part of his job, Calvin works for 24 days every month.",The number of hours Calvin works could be 189 hours in a month.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,circumference_and_radius,There are four sides in a square.,"To fence the side of a square plot, Jack the mason took 32 hours to finish the job.",The number of hours Jack could take 131 to complete fencing the square plot.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,circumference_and_radius,There are four sides in a square.,"To fence the side of a square plot, Jack the mason took 32 hours to finish the job.",The number of hours Jack could take 123 to complete fencing the square plot.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,circumference_and_radius,There are four sides in a square.,"To fence the side of a square plot, Kayden the mason took 27 hours to finish the job.",The number of hours Kayden could take 111 to complete fencing the square plot.,TRUE,TRUE,1,,,
implicit_numerical_knowledge,circumference_and_radius,There are four sides in a square.,"To fence the side of a square plot, Kayden the mason took 27 hours to finish the job.",The number of hours Kayden could take 107 to complete fencing the square plot.,FALSE,TRUE,0,,,
implicit_numerical_knowledge,circumference_and_radius,It takes 28 days to cure concrete cube.,Ian is a builder and has to cure 14 concrete cubes.,"If at a time only one concrete cube can be cured, Ian could take 396 days to complete curing.",TRUE,TRUE,1,,,
implicit_numerical_knowledge,circumference_and_radius,It takes 28 days to cure concrete cube.,Ian is a builder and has to cure 14 concrete cubes.,"If at a time only one concrete cube can be cured, Ian could take 390 days to complete curing.",FALSE,TRUE,0,,,
implicit_numerical_knowledge,circumference_and_radius,It takes 28 days to cure concrete cube.,Jameson is a builder and has to cure 19 concrete cubes.,"If at a time only one concrete cube can be cured, Jameson could take 535 days to complete curing.",TRUE,TRUE,1,,,
implicit_numerical_knowledge,circumference_and_radius,It takes 28 days to cure concrete cube.,Jameson is a builder and has to cure 19 concrete cubes.,"If at a time only one concrete cube can be cured, Jameson could take 528 days to complete curing.",FALSE,TRUE,0,,,
non_numericalSG,teeth,A normal adult has approx 32 teeth.,Brandon went to the dentist where the dentist told him that 30 teeth are fine and there was plaque in the rest.,He could have cavity in 2 teeth.,TRUE,TRUE,1,,,
non_numericalSG,teeth,A normal adult has approx 32 teeth.,Brandon went to the dentist where the dentist told him that 30 teeth are fine and there was plaque in the rest.,He could have cavity in 6 teeth.,FALSE,TRUE,0,,,
non_numericalSG,teeth,A normal adult has approx 32 teeth.,"Jaxon went to the dentist for a regular check up. The dentist told him that 30 of his teeth are fine, rest of them have cavity in it.",He could have cavity in 2 teeth.,TRUE,TRUE,1,,,
non_numericalSG,teeth,A normal adult has approx 32 teeth.,"Jaxon went to the dentist for a regular check up. The dentist told him that 30 of his teeth are fine, rest of them have cavity in it.",He could have cavity in 6 teeth.,FALSE,TRUE,0,,,
non_numerical,ball_throw,A human can throw a ball to a limited distance,Henry threw a ball from his terrace.,The ball can reach his neighbor's house.,TRUE,TRUE,1,,,
non_numerical,ball_throw,A human can throw a ball to a limited distance,Henry threw a ball from his terrace.,The ball can reach the moon.,FALSE,TRUE,0,,,
non_numerical,ball_throw,A human can throw a ball to a limited distance,Matthew a small boy was playing with a ball along with his friend on his terrace. He threw the ball towards his friend.,The ball can reach his neighbor's house.,TRUE,TRUE,1,,,
non_numerical,ball_throw,A human can throw a ball to a limited distance,Matthew a small boy was playing with a ball along with his friend on his terrace. He threw the ball towards his friend.,The ball can reach the moon.,FALSE,TRUE,0,,,
non_numerical,bear_height,Black bears are about two metres tall. ,Cameron was going to spend an expedition to a forest of wildlife preserves. He saw a wild animal there whose height was about 2 meters away.,The animal could be a Black bear. ,TRUE,TRUE,1,,,
non_numerical,bear_height,Black bears are about two metres tall. ,Cameron was going to spend an expedition to a forest of wildlife preserves. He saw a wild animal there whose height was about 2 meters away.,The animal could be a rat.,FALSE,FALSE,1,,,
non_numerical,bear_height,Black bears are about two metres tall. ,Finn was going to spend an expedition to a forest of wildlife preserves. He saw a wild animal there whose height was about 2 meters away.,The animal could be a Black bear. ,TRUE,TRUE,1,,,
non_numerical,bear_height,Black bears are about two metres tall. ,Finn was going to spend an expedition to a forest of wildlife preserves. He saw a wild animal there whose height was about 2 meters away.,The animal could be a rat.,FALSE,FALSE,1,,,
non_numerical,bicycle_and_wheels,A bicycle runs on two wheels. Any other object moving with less number of wheels is not a bicycle.,Joseph was sitting by his window and saw an object moving on the road. The object was moving on two wheels.,The object could be a bicycle. ,TRUE,TRUE,1,,,
non_numerical,bicycle_and_wheels,A bicycle runs on two wheels. Any other object moving with less number of wheels is not a bicycle.,Joseph was sitting by his window and saw an object moving on the road. The object was moving on two wheels.,The object could be a car.,FALSE,TRUE,0,,,
non_numerical,bicycle_and_wheels,A bicycle runs on two wheels. Any other object moving with less number of wheels is not a bicycle.,Isaac saw an object moving on the road from his window. The object was moving on two wheels.,The object could be a bicycle. ,TRUE,TRUE,1,,,
non_numerical,bicycle_and_wheels,A bicycle runs on two wheels. Any other object moving with less number of wheels is not a bicycle.,Isaac saw an object moving on the road from his window. The object was moving on two wheels.,The object could be a car.,FALSE,TRUE,0,,,
non_numerical,car_and_wheels,A car runs on four wheels. Any other object moving with less number of wheels is not a car. Bicycle moves on two wheels.,Thomas saw an object moving on the road from his window. The object was moving on two wheels.,The object could not be a car. ,TRUE,TRUE,1,,,
non_numerical,car_and_wheels,A car runs on four wheels. Any other object moving with less number of wheels is not a car. Bicycle moves on two wheels.,Thomas saw an object moving on the road from his window. The object was moving on two wheels.,The object could be a car.,FALSE,TRUE,0,,,
non_numerical,car_and_wheels,A car runs on four wheels. Any other object moving with less number of wheels is not a car. Bicycle moves on two wheels.,Charlie saw an object moving on the road from his window. The object was moving on two wheels.,The object could not be a car. ,TRUE,TRUE,1,,,
non_numerical,car_and_wheels,A car runs on four wheels. Any other object moving with less number of wheels is not a car. Bicycle moves on two wheels.,Charlie saw an object moving on the road from his window. The object was moving on two wheels.,The object could be a car.,FALSE,TRUE,0,,,
non_numerical,carnivore_herbivore,"Animals like Lion, Tiger, Bear Eat other animals are called Carnivores. Animals like cow, buffalo, sheep, deer eat grass and are called herbivore. Carnivores eat herbivores. ",Oliver was going on an expedition to a wildlife preserve forest. He saw a wild animal hunting and eating another animal.,The wild animal could be a Lion. ,TRUE,TRUE,1,,,
non_numerical,carnivore_herbivore,"Animals like Lion, Tiger, Bear Eat other animals are called Carnivores. Animals like cow, buffalo, sheep, deer eat grass and are called herbivore. Carnivores eat herbivores. ",Oliver was going on an expedition to a wildlife preserve forest. He saw a wild animal hunting and eating another animal.,The wild animal could be a cow.,FALSE,TRUE,0,,,
non_numerical,carnivore_herbivore,"Animals like Lion, Tiger, Bear Eat other animals are called Carnivores. Animals like cow, buffalo, sheep, deer eat grass and are called herbivore. Carnivores eat herbivores. ",John was going on an expedition to a wildlife preserve forest. He saw a wild animal hunting and eating another animal.,The wild animal could be a Lion. ,TRUE,TRUE,1,,,
non_numerical,carnivore_herbivore,"Animals like Lion, Tiger, Bear Eat other animals are called Carnivores. Animals like cow, buffalo, sheep, deer eat grass and are called herbivore. Carnivores eat herbivores. ",John was going on an expedition to a wildlife preserve forest. He saw a wild animal hunting and eating another animal.,The wild animal could be a cow.,FALSE,TRUE,0,,,
non_numerical,cars_and_boats,Vehicles like car and bicycle run on the ground. Vehicle like boats run on water.,Jonathan was visiting a beach and saw a vehicle traveling in the ocean.,The vehicle could be a boat. ,TRUE,TRUE,1,,,
non_numerical,cars_and_boats,Vehicles like car and bicycle run on the ground. Vehicle like boats run on water.,Jonathan was visiting a beach and saw a vehicle traveling in the ocean.,The vehicle could be a car.,FALSE,TRUE,0,,,
non_numerical,cars_and_boats,Vehicles like car and bicycle run on the ground. Vehicle like boats run on water.,Mateo saw a vehicle travelling in an ocean while visiting a beach.,The vehicle could be a boat. ,TRUE,TRUE,1,,,
non_numerical,cars_and_boats,Vehicles like car and bicycle run on the ground. Vehicle like boats run on water.,Mateo saw a vehicle travelling in an ocean while visiting a beach.,The vehicle could be a car.,FALSE,TRUE,0,,,
non_numerical,cars_and_rockets,Vehicles like car and bicycle run on the ground. Vehicles like space shuttle travel in space.,Daniel in an astronaut is going to a moon on a vehicle.,The vehicle could be a space shuttle. ,TRUE,TRUE,1,,,
non_numerical,cars_and_rockets,Vehicles like car and bicycle run on the ground. Vehicles like space shuttle travel in space.,Daniel in an astronaut is going to a moon on a vehicle.,The vehicle could be a car.,FALSE,TRUE,0,,,
non_numerical,cars_and_rockets,Vehicles like car and bicycle run on the ground. Vehicles like space shuttle travel in space.,Jameson in an astronaut is going to a moon on a vehicle.,The vehicle could be a space shuttle. ,TRUE,TRUE,1,,,
non_numerical,cars_and_rockets,Vehicles like car and bicycle run on the ground. Vehicles like space shuttle travel in space.,Jameson in an astronaut is going to a moon on a vehicle.,The vehicle could be a car.,FALSE,TRUE,0,,,
non_numerical,cars_and_submarines,Vehicles like car and bicycle run on the ground. Vehicles like submarine travel under water.,Judah saw a vehicle that moved underwater while scuba diving in the ocean.,The vehicle could be a submarine. ,TRUE,TRUE,1,,,
non_numerical,cars_and_submarines,Vehicles like car and bicycle run on the ground. Vehicles like submarine travel under water.,Judah saw a vehicle that moved underwater while scuba diving in the ocean.,The vehicle could be a car.,FALSE,TRUE,0,,,
non_numerical,cars_and_submarines,Vehicles like car and bicycle run on the ground. Vehicles like submarine travel under water.,David saw a vehicle that moved underwater while scuba diving in the ocean.,The vehicle could be a submarine. ,TRUE,TRUE,1,,,
non_numerical,cars_and_submarines,Vehicles like car and bicycle run on the ground. Vehicles like submarine travel under water.,David saw a vehicle that moved underwater while scuba diving in the ocean.,The vehicle could be a car.,FALSE,TRUE,0,,,
non_numerical,cars_and_trains,Vehicles like car and bicycle run on the ground. Vehicle like train run on rails.,Joseph was sitting in front of his window and saw a vehicle that traveled in rails.,The vehicle could be a train. ,TRUE,TRUE,1,,,
non_numerical,cars_and_trains,Vehicles like car and bicycle run on the ground. Vehicle like train run on rails.,Joseph was sitting in front of his window and saw a vehicle that traveled in rails.,The vehicle could be a car.,FALSE,TRUE,0,,,
non_numerical,cars_and_trains,Vehicles like car and bicycle run on the ground. Vehicle like train run on rails.,Oliver saw a vehicle travelling on rails from his window.,The vehicle could be a train. ,TRUE,TRUE,1,,,
