index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
642,attribute_comparison,viscosity_and_temperature,"To identify the best lubricant for the manufacturing equipment, Charles was testing it with two liquids. The viscosity of the liquid with lower temperature is 29 units.",The viscosity of liquids decreases rapidly with an increase in temperature.,"{'question_text': 'What could be the viscosity of the other liquid?', 'options': [{'A': 26}, {'B': 32}, {'C': 27}, {'D': 25}], 'value_answer': [26, 27, 25], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 29, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the viscosity of the other liquid?,"[{'A': 26}, {'B': 32}, {'C': 27}, {'D': 25}]","[26, 27, 25]","['A', 'C', 'D']",Yamini,"[26, 27, 25]"
361,attribute_comparison,cylinder_and_volume,Jameson's is distributing two water bottles at an event. Bottles are in cylindrical shape. Radius of the bottle having lower volume is 11 meters.,Volume of the cylinder is directly proportional to radius.,"{'question_text': 'What could be the radius of the other bottle ?', 'options': [{'A': 6}, {'B': 7}, {'C': 13}, {'D': 15}, {'E': 'None'}], 'value_answer': [13, 15], 'option_answer': ['C', 'D'], 'other': {'given_value': 11, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the radius of the other bottle ?,"[{'A': 6}, {'B': 7}, {'C': 13}, {'D': 15}, {'E': 'None'}]","[13, 15]","['C', 'D']",Saurabh,"[13, 15]"
918,change_with_action,marks,"In Atlas's class, the highest marks are 58.",Highest marks are the maximum marks among all students,"{'question_text': 'How many marks Atlas could have scored?', 'options': [{'A': 67}, {'B': 58}, {'C': 66}, {'D': 47}, {'E': 'None'}], 'value_answer': [58, 47], 'option_answer': ['B', 'D'], 'other': {'given_value': 58, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",How many marks Atlas could have scored?,"[{'A': 67}, {'B': 58}, {'C': 66}, {'D': 47}, {'E': 'None'}]","[58, 47]","['B', 'D']",Neeraj,[58]
616,attribute_comparison,solubility_and_solid,"Noah wanted to dissolve salt in water at two different temperatures. At temperature 278 K, the solubility was higher.",The solubility of a solid in water increases with an increase in temperature.,"{'question_text': 'What could be the temperature of the other solution?', 'options': [{'A': 277}, {'B': 275}, {'C': 281}, {'D': 282}], 'value_answer': [277, 275], 'option_answer': ['A', 'B'], 'other': {'given_value': 278, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the temperature of the other solution?,"[{'A': 277}, {'B': 275}, {'C': 281}, {'D': 282}]","[277, 275]","['A', 'B']",Yamini,"[277, 281, 282]"
900,change_with_action,buying,Robert went to a shop to buy a book and gave 56 dollars to him. The shopkeeper returned some money to Robert.,If the shopkeeper returns some money then the bill would be less than the amount of money you gave to the shopkeeper,"{'question_text': 'What could be the cost of the book?', 'options': [{'A': 55}, {'B': 71}, {'C': 47}, {'D': 52}, {'E': 'None'}], 'value_answer': [55, 47, 52], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 56, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the cost of the book?,"[{'A': 55}, {'B': 71}, {'C': 47}, {'D': 52}, {'E': 'None'}]","[55, 47, 52]","['A', 'C', 'D']",Neeraj,"[47, 52]"
1423,non_numerical,pincer,"Richard went shopping to buy some food. Since he did not like to eat the pincers, he asked the shopkeeper to remove this part from the animal.",Animals like crabs and lobsters have pincers at the front of their body to grab things.,"{'question_text': 'Which could be the animal?', 'options': [{'A': 'lobster'}, {'B': 'jellyfish'}, {'C': 'goldfish'}, {'D': 'crab'}], 'value_answer': ['lobster', 'crab'], 'option_answer': ['A', 'D'], 'other': {}}",Which could be the animal?,"[{'A': 'lobster'}, {'B': 'jellyfish'}, {'C': 'goldfish'}, {'D': 'crab'}]","['lobster', 'crab']","['A', 'D']",Saurabh,"[lobster, crab]"
434,attribute_comparison,sheet_pages,A paper company is making A4 sized papers by cutting two big sheet of paper. Number of papers prepared from a smaller sheet is 238.,Number of pages made is directly proportional to the area of sheet.,"{'question_text': 'What could be the number of pages created by the other sheet?', 'options': [{'A': 233}, {'B': 239}, {'C': 234}, {'D': 232}, {'E': 'None'}], 'value_answer': [239], 'option_answer': ['B'], 'other': {'given_value': 238, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the number of pages created by the other sheet?,"[{'A': 233}, {'B': 239}, {'C': 234}, {'D': 232}, {'E': 'None'}]",[239],['B'],Saurabh,"[239, 234]"
1555,non_numerical,rectangle_Sides,Bentley's teacher tells the students about a figure which has opposite sides equal.,Opposite sides of a rectangle are equal in length.,"{'question_text': 'What could be the shape of the figure?', 'options': [{'A': 'Square'}, {'B': 'Rectangle'}, {'C': 'Triangle'}, {'D': 'Circle'}], 'value_answer': ['Square', 'Rectangle'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the shape of the figure?,"[{'A': 'Square'}, {'B': 'Rectangle'}, {'C': 'Triangle'}, {'D': 'Circle'}]","['Square', 'Rectangle']","['A', 'B']",Sidharth,[Rectangle]
1536,non_numerical,natural_and_whole_numbers,Joseph's test is to identify the type of numbers written in his notebook. The number in front of him is zero.,Whole numbers are either positive or zero and natural numbers are only positive.,"{'question_text': 'What could be the type of the numeral?', 'options': [{'A': 'integer'}, {'B': 'natural number'}, {'C': 'whole number'}, {'D': 'none of these'}], 'value_answer': ['whole number'], 'option_answer': ['C'], 'other': {}}",What could be the type of the numeral?,"[{'A': 'integer'}, {'B': 'natural number'}, {'C': 'whole number'}, {'D': 'none of these'}]",['whole number'],['C'],Himanshu,"['integer', 'whole number']"
793,attribute_comparison,monotonous_decrease,Victor's plotted a graph for the number of accidents that took place in the past one week. The graph came to be monotonously decreasing. The number of accidents on first day is 20 units.,A function is called a monotonous decrease function if it is strictly decreasing.,"{'question_text': 'What could be the number of accidents recorded on the last day of the week?', 'options': [{'A': 19}, {'B': 22}, {'C': 17}, {'D': 18}, {'E': 'None'}], 'value_answer': [19, 17, 18], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 20, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the number of accidents recorded on the last day of the week?,"[{'A': 19}, {'B': 22}, {'C': 17}, {'D': 18}, {'E': 'None'}]","[19, 17, 18]","['A', 'C', 'D']",Sivapriya,"[17, 18]"
181,attribute_comparison,water_and_cotton,Calvin has two boxes of same dimensions. Calvin filled one box with water and the other box with cotton. The weight of the box with water is 43 pounds.,Water is heavier than cotton,"{'question_text': 'What could be the weight of the cotton box?', 'options': [{'A': 48}, {'B': 38}, {'C': 33}, {'D': 43}], 'value_answer': [38, 33], 'option_answer': ['B', 'C'], 'other': {'given_value': 43, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the weight of the cotton box?,"[{'A': 48}, {'B': 38}, {'C': 33}, {'D': 43}]","[38, 33]","['B', 'C']",Neeraj,"[38, 33]"
474,attribute_comparison,cost_paint_wall,Adriel is painting his two walls in bedroom. Adriel expenses depends on the amount of paint used. The cost to paint a wall that required larger volume is 31 dollars.,Cost of paint is directly proportional to volume required to paint.,"{'question_text': 'What could be the cost of paint Adriel requires to paint the other wall?', 'options': [{'A': 23}, {'B': 26}, {'C': 36}, {'D': 35}, {'E': 'None'}], 'value_answer': [23, 26], 'option_answer': ['A', 'B'], 'other': {'given_value': 31, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the cost of paint Adriel requires to paint the other wall?,"[{'A': 23}, {'B': 26}, {'C': 36}, {'D': 35}, {'E': 'None'}]","[23, 26]","['A', 'B']",Saurabh,"[23, 26, 35]"
1161,non_numerical,lock_and_key,Adam attempted to open a door lock for his house and could open the lock with that object.,A key can be used to open a lock. Any other object cannot open the lock.,"{'question_text': 'What could be the object from which the lock was opened?', 'options': [{'A': 'door'}, {'B': 'fruit'}, {'C': 'key'}, {'D': 'none of these'}], 'value_answer': ['key'], 'option_answer': ['C'], 'other': {}}",What could be the object from which the lock was opened?,"[{'A': 'door'}, {'B': 'fruit'}, {'C': 'key'}, {'D': 'none of these'}]",['key'],['C'],Himanshu,[key]
409,attribute_comparison,projectile_angle_height,Jack and his sister are trying to pick mangoes from a tree by throwing stones. Jack threw stone that reached lower height had projection angle of 46 degrees.,Maximum height reached by an object is directly proportional to the projectile angle at which it is thrown if the initial velocity is constant.,"{'question_text': ""What could be the maximum projection angle from which the stone is thrown by Jack's sister?"", 'options': [{'A': 48}, {'B': 50}, {'C': 45}, {'D': 43}, {'E': 'None'}], 'value_answer': [48, 50], 'option_answer': ['A', 'B'], 'other': {'given_value': 46, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the maximum projection angle from which the stone is thrown by Jack's sister?,"[{'A': 48}, {'B': 50}, {'C': 45}, {'D': 43}, {'E': 'None'}]","[48, 50]","['A', 'B']",Saurabh,"[48, 50]"
228,attribute_comparison,percentile_logic,"In a competitive exam for B-Schools, Oliver scored 73 percentile and had 6369 people scoring lesser than him.",Higher percentile means more people scored lower than you.,"{'question_text': ""If Oliver's friend whose percentile was higher than Oliver, how many candidates scored lesser than him."", 'options': [{'A': 6377}, {'B': 6393}, {'C': 6465}, {'D': 6429}, {'E': 'None'}], 'value_answer': [6377, 6393, 6465, 6429], 'option_answer': ['A', 'B', 'C', 'D'], 'other': {'given_value': 6369, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}","If Oliver's friend whose percentile was higher than Oliver, how many candidates scored lesser than him.","[{'A': 6377}, {'B': 6393}, {'C': 6465}, {'D': 6429}, {'E': 'None'}]","[6377, 6393, 6465, 6429]","['A', 'B', 'C', 'D']",Kevin,"[6393, 6429]"
1199,non_numerical,heat_uses,"Since last week was very hectic, Matthew wanted to do his laundry and dry it in the weekend.",Heat is required to dry clothes.,"{'question_text': 'What could be done by Matthew to dry his laundry load?', 'options': [{'A': 'Dry on a hot afternoon'}, {'B': 'Dry on a rainy day'}, {'C': 'Use a dryer'}, {'D': 'None'}], 'value_answer': ['Dry on a hot afternoon', 'Use a dryer'], 'option_answer': ['A', 'C'], 'other': {}}",What could be done by Matthew to dry his laundry load?,"[{'A': 'Dry on a hot afternoon'}, {'B': 'Dry on a rainy day'}, {'C': 'Use a dryer'}, {'D': 'None'}]","['Dry on a hot afternoon', 'Use a dryer']","['A', 'C']",Kevin,[C]
1027,implicit_numerical_knowledge,chess,Hudson started painting all the white squares of a chess board with pink color.,"In chess, there are 32 white squares and 32 black squares","{'question_text': 'In an hour, how many squares Hudson could have painted?', 'options': [{'A': 20}, {'B': 36}, {'C': 28}, {'D': 24}, {'E': 'None'}], 'value_answer': [20, 28, 24], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 32, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}","In an hour, how many squares Hudson could have painted?","[{'A': 20}, {'B': 36}, {'C': 28}, {'D': 24}, {'E': 'None'}]","[20, 28, 24]","['A', 'C', 'D']",Neeraj,"[20, 28]"
1511,non_numerical,sensor_and_temperature,Nolan' wanted to note the temperature readings of the room three times a day at some particular timings. Nolan was able to use some sensor and collected the data.,"Sensor is a device which detects or measures a physical property and records, indicates, or otherwise responds to it. A temperature sensor is a device used to measure temperature.","{'question_text': 'What could be the sensor used?', 'options': [{'A': 'temperature sensor'}, {'B': 'proximity sensor'}, {'C': 'accelerometer'}, {'D': 'IR sensor'}], 'value_answer': ['temperature sensor'], 'option_answer': ['A'], 'other': {}}",What could be the sensor used?,"[{'A': 'temperature sensor'}, {'B': 'proximity sensor'}, {'C': 'accelerometer'}, {'D': 'IR sensor'}]",['temperature sensor'],['A'],Sivapriya,[temperature sensor]
1515,non_numerical,stomach_pain_test,Antonio was suffering from stomach pain and so visited a doctor and he asked Antonio to undertake a test which showed ulcers in the stomach.,Endoscopy is a nonsurgical procedure used to examine a person's digestive tract.,"{'question_text': 'What could be the test undertaken?', 'options': [{'A': 'Endoscopy'}, {'B': 'Colonoscopy'}, {'C': 'XRay'}, {'D': 'MRI Scan'}], 'value_answer': ['Endoscopy'], 'option_answer': ['A'], 'other': {}}",What could be the test undertaken?,"[{'A': 'Endoscopy'}, {'B': 'Colonoscopy'}, {'C': 'XRay'}, {'D': 'MRI Scan'}]",['Endoscopy'],['A'],Sivapriya,['Endoscopy']
189,attribute_comparison,width,"Eric recently bought a new house, in which the width of master bedroom was 22 units.",Width of the house would be equal or more than that of a room of that house,"{'question_text': ""What could be the width of Eric's entire house?"", 'options': [{'A': 17}, {'B': 20}, {'C': 19}, {'D': 25}, {'E': 'None'}], 'value_answer': [25], 'option_answer': ['D'], 'other': {'given_value': 22, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the width of Eric's entire house?,"[{'A': 17}, {'B': 20}, {'C': 19}, {'D': 25}, {'E': 'None'}]",[25],['D'],Neeraj,"[22, 25]"
2,attribute_comparison,account_balance,Cost of a bike is 692 dollars. William wants to buy this bike.,One can not withdraw more money than the amount in their bank account,"{'question_text': 'How much money William could have to buy the vehicle from his account?', 'options': [{'A': 500}, {'B': 600}, {'C': 800}, {'D': 450}, {'E': 'None'}], 'value_answer': [800], 'option_answer': ['C'], 'other': {'given_value': 692, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",How much money William could have to buy the vehicle from his account?,"[{'A': 500}, {'B': 600}, {'C': 800}, {'D': 450}, {'E': 'None'}]",[800],['C'],Neeraj,[800]
1448,non_numerical,vegetables_soil,A farmer is collecting some vegetables from his farm. He picked all the vegetables which were grown above the soil.,"Vegetables like cabbage, cauliflower and broccoli grow above soil whereas carrot, onion and potatoes grow under soil.","{'question_text': 'What could be the vegetable?', 'options': [{'A': 'cabbage'}, {'B': 'carrot'}, {'C': 'cauliflower'}, {'D': 'apple'}], 'value_answer': ['cabbage', 'cauliflower'], 'option_answer': ['A', 'C'], 'other': {}}",What could be the vegetable?,"[{'A': 'cabbage'}, {'B': 'carrot'}, {'C': 'cauliflower'}, {'D': 'apple'}]","['cabbage', 'cauliflower']","['A', 'C']",Saurabh,"['cabbage', 'cauliflower']"
1397,non_numerical,fertilizer,"Luke added an item to his flower plants, since they were not blooming.",Soil becomes fertile with manure and fertilizer.,"{'question_text': 'What could be added by him?', 'options': [{'A': 'manure'}, {'B': 'gasoline'}, {'C': 'plastic'}, {'D': 'fertilizer'}], 'value_answer': ['manure', 'fertilizer'], 'option_answer': ['A', 'D'], 'other': {}}",What could be added by him?,"[{'A': 'manure'}, {'B': 'gasoline'}, {'C': 'plastic'}, {'D': 'fertilizer'}]","['manure', 'fertilizer']","['A', 'D']",Saurabh,"[manure, fertilizer]"
1383,non_numerical,cook,A restaurant recently hired few cooks for preparing an item.,A cook is a person who prepares food in the restaurant.,"{'question_text': 'What item could have been prepared by the cook?', 'options': [{'A': 'pasta'}, {'B': 'noodles'}, {'C': 'pot'}, {'D': 'lock'}], 'value_answer': ['pasta', 'noodles'], 'option_answer': ['A', 'B'], 'other': {}}",What item could have been prepared by the cook?,"[{'A': 'pasta'}, {'B': 'noodles'}, {'C': 'pot'}, {'D': 'lock'}]","['pasta', 'noodles']","['A', 'B']",Saurabh,"[ pasta, noodles ]"
1042,implicit_numerical_knowledge,working_days,Jaxon recently joined the ACB company and has been going to the office for at least 10 weeks on all days.,A week has 7 days,"{'question_text': 'How many days Jaxon could have gone to the office?', 'options': [{'A': 71}, {'B': 69}, {'C': 74}, {'D': 65}, {'E': 'None'}], 'value_answer': [71, 74], 'option_answer': ['A', 'C'], 'other': {'given_value': 70, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",How many days Jaxon could have gone to the office?,"[{'A': 71}, {'B': 69}, {'C': 74}, {'D': 65}, {'E': 'None'}]","[71, 74]","['A', 'C']",Neeraj,"[71, 74]"
1325,non_numerical_sg,kangaroo,Kayden went on a trip to Australia. He was eager to see the five legged animal that is famous in Australia.,Kangaroo is effectively a five legged animal.,"{'question_text': 'What could have been the animal that Kayden saw?', 'options': [{'A': 'Kangaroo'}, {'B': 'Cheetah'}, {'C': 'Panther'}, {'D': 'Tasmanian Wolf'}], 'value_answer': ['Cheetah'], 'option_answer': ['B'], 'other': {}}",What could have been the animal that Kayden saw?,"[{'A': 'Kangaroo'}, {'B': 'Cheetah'}, {'C': 'Panther'}, {'D': 'Tasmanian Wolf'}]",['Cheetah'],['B'],Sidharth,[Kangaroo]
1201,non_numerical,jumping_power,Calvin was running and he came across a small ditch and he decided to jump,Humans can jump to a limited distance.,"{'question_text': 'Where will Calvin land after he jumps?', 'options': [{'A': 'Across the ditch'}, {'B': 'Another city'}, {'C': 'Another planet'}, {'D': 'Another country'}], 'value_answer': ['Across the ditch'], 'option_answer': ['A'], 'other': {}}",Where will Calvin land after he jumps?,"[{'A': 'Across the ditch'}, {'B': 'Another city'}, {'C': 'Another planet'}, {'D': 'Another country'}]",['Across the ditch'],['A'],Kevin,[Across the ditch]
1605,implicit_numerical_knowledge,percent,Alexander borrowed 46 dollars from his friend to buy some food. He spent more than 25% of this amount to buy burgers.,25% percent means quarter,"{'question_text': 'How many dollars could be left with Alexander after spending on burgers?', 'options': [{'A': 9}, {'B': 10}, {'C': 6}, {'D': 14}, {'E': 'None'}], 'value_answer': [9, 10, 6], 'option_answer': ['A', 'B', 'C'], 'other': {'given_value': 11, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How many dollars could be left with Alexander after spending on burgers?,"[{'A': 9}, {'B': 10}, {'C': 6}, {'D': 14}, {'E': 'None'}]","[9, 10, 6]","['A', 'B', 'C']",Saurabh,[14]
1550,non_numerical,poly_Side,Antonio was given a question in math test to draw different mathematical figures. One of the figure had more than two sides.,A polygon has more than two sides.,"{'question_text': 'What could be the figure?', 'options': [{'A': 'triangle'}, {'B': 'line'}, {'C': 'square'}, {'D': 'circle'}], 'value_answer': ['triangle', 'square'], 'option_answer': ['A', 'C'], 'other': {}}",What could be the figure?,"[{'A': 'triangle'}, {'B': 'line'}, {'C': 'square'}, {'D': 'circle'}]","['triangle', 'square']","['A', 'C']",Sidharth,"[square, circle]"
313,attribute_comparison,kinetic_energy_and_mass,"During a battle in World War II, there were two different cannon balls thrown from a cannon. Both cannon balls had different masses, but had the same speed. The cannon ball with less mass has a kinetic energy of 7525 joules.",Kinetic energy is directly proportional to mass of the object.,"{'question_text': 'What could be kinetic energy of the heavier cannon ball?', 'options': [{'A': 8113}, {'B': 7614}, {'C': 7330}, {'D': 7645}, {'E': 'None'}], 'value_answer': [8113, 7614, 7645], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 7525, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be kinetic energy of the heavier cannon ball?,"[{'A': 8113}, {'B': 7614}, {'C': 7330}, {'D': 7645}, {'E': 'None'}]","[8113, 7614, 7645]","['A', 'B', 'D']",Himanshu,"[8113, 7614, 7330, 7645]"
554,attribute_comparison,entropy_and_pressure,Edward wanted to study the effect of pressure on entropy of a system. The pressure of the system when entropy of the system is high is 36 Pa.,The entropy of a system decreases with an increase in pressure.,"{'question_text': 'What could be the pressure of the other system?', 'options': [{'A': 35}, {'B': 37}, {'C': 34}, {'D': 31}, {'E': 'None'}], 'value_answer': [37], 'option_answer': ['B'], 'other': {'given_value': 36, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the pressure of the other system?,"[{'A': 35}, {'B': 37}, {'C': 34}, {'D': 31}, {'E': 'None'}]",[37],['B'],Yamini,"[35, 34]"
371,attribute_comparison,density_and_mass,Nicolas works at company which manufactures rods for construction. He has two similar rods to be transported. The mass of the rod with a higher density is 59 units.,Density is directly proportional to the mass,"{'question_text': 'What could be the mass of the other rod ?', 'options': [{'A': 66}, {'B': 67}, {'C': 53}, {'D': 68}, {'E': 'None'}], 'value_answer': [53], 'option_answer': ['C'], 'other': {'given_value': 59, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the mass of the other rod ?,"[{'A': 66}, {'B': 67}, {'C': 53}, {'D': 68}, {'E': 'None'}]",[53],['C'],Saurabh,"[66, 67, 68]"
16,attribute_comparison,area_and_resistance,Isaac learns about the relation of resistance and area using two wires. 25 units is the area of wire which has smaller resistance.,Resistance is inversely proportional to the area of the metalic wire,"{'question_text': 'What could be the area of the other wire?', 'options': [{'A': 23}, {'B': 22}, {'C': 27}, {'D': 28}, {'E': 'None'}], 'value_answer': [23, 22], 'option_answer': ['A', 'B'], 'other': {'given_value': 25, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the area of the other wire?,"[{'A': 23}, {'B': 22}, {'C': 27}, {'D': 28}, {'E': 'None'}]","[23, 22]","['A', 'B']",Neeraj,"[23, 27, 28]"
22,attribute_comparison,at_least,Kevin hosted a birthday party in which 44 people came. Only a few people brought a gift and none of them gave more than one gift.,If each member contributes at least 1 then total would be more than the number of contributors,"{'question_text': 'What could be the total number of gifts?', 'options': [{'A': 42}, {'B': 41}, {'C': 40}, {'D': 51}, {'E': 'None'}], 'value_answer': [42, 41, 40], 'option_answer': ['A', 'B', 'C'], 'other': {'given_value': 44, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the total number of gifts?,"[{'A': 42}, {'B': 41}, {'C': 40}, {'D': 51}, {'E': 'None'}]","[42, 41, 40]","['A', 'B', 'C']",Neeraj,"[42, 51]"
926,change_with_action,moving_components,A dock had 20 crates initially and then a few crates were transported to a ship.,"When things are transported, their initial quantity reduces","{'question_text': 'What could be the number of crates in the dock now?', 'options': [{'A': 24}, {'B': 22}, {'C': 15}, {'D': 20}], 'value_answer': [15], 'option_answer': ['C'], 'other': {'given_value': 20, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the number of crates in the dock now?,"[{'A': 24}, {'B': 22}, {'C': 15}, {'D': 20}]",[15],['C'],Neeraj,"[15, 20]"
415,attribute_comparison,projectile_distance,Patrick was in a defense research project and was testing two different cannons and they fired two identical cannon ball. The cannon ball which travelled more distance have muzzle velocity of 232 meter/second.,"Horizontal distance travelled by cannon ball is directly proportional to the muzzle velocity, if fired at 45 degree projection angle.","{'question_text': 'What could be the muzzle velocity of the other cannon ball?', 'options': [{'A': 248}, {'B': 221}, {'C': 215}, {'D': 240}, {'E': 'None'}], 'value_answer': [221, 215], 'option_answer': ['B', 'C'], 'other': {'given_value': 232, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the muzzle velocity of the other cannon ball?,"[{'A': 248}, {'B': 221}, {'C': 215}, {'D': 240}, {'E': 'None'}]","[221, 215]","['B', 'C']",Saurabh,"[248, 240]"
559,attribute_comparison,entropy_and_volume,Leo wanted to study the effect of volume on entropy of a system. The volume of the system when entropy of the system is high is 56 Pa.,An increase in volume will increase the entropy.,"{'question_text': 'What could be the volume of the other system?', 'options': [{'A': 50}, {'B': 53}, {'C': 57}, {'D': 61}, {'E': 'None'}], 'value_answer': [50, 53], 'option_answer': ['A', 'B'], 'other': {'given_value': 56, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the volume of the other system?,"[{'A': 50}, {'B': 53}, {'C': 57}, {'D': 61}, {'E': 'None'}]","[50, 53]","['A', 'B']",Yamini,"[57, 61]"
418,attribute_comparison,projectile_height,Logan and his brother are throwing two identical balls in an upward direction at 45 degree of projection angle. Logan's ball which reached at higher height had initial velocity of 13 meter/second.,The maximum height reached by the ball is directly proportional to the initial velocity at which it is thrown if fired at 45 degrees of projection angle.,"{'question_text': ""What could be the initial velocity of the ball thrown by Logan's brother?"", 'options': [{'A': 8}, {'B': 3}, {'C': 18}, {'D': 10}, {'E': 'None'}], 'value_answer': [8, 3, 10], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 13, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the initial velocity of the ball thrown by Logan's brother?,"[{'A': 8}, {'B': 3}, {'C': 18}, {'D': 10}, {'E': 'None'}]","[8, 3, 10]","['A', 'B', 'D']",Saurabh,"[8, 10, 18]"
1000,implicit_numerical_knowledge,cards,"While playing with friends, Isaac got angry tore cards from 2 decks.","In a deck of cards, there are 52 cards","{'question_text': 'How many cards could Isaac tear?', 'options': [{'A': 109}, {'B': 94}, {'C': 114}, {'D': 95}], 'value_answer': [94, 95], 'option_answer': ['B', 'D'], 'other': {'given_value': 104, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",How many cards could Isaac tear?,"[{'A': 109}, {'B': 94}, {'C': 114}, {'D': 95}]","[94, 95]","['B', 'D']",Neeraj,[114]
163,attribute_comparison,table_height_and_object,Jonah went to buy a cabinet which we wanted to fit under his table whose height is 30 units.,Only a shorter object can be kept under a table,"{'question_text': 'What could be the height of the cabinet?', 'options': [{'A': 27}, {'B': 25}, {'C': 30}, {'D': 26}], 'value_answer': [27, 25, 26], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 30, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the height of the cabinet?,"[{'A': 27}, {'B': 25}, {'C': 30}, {'D': 26}]","[27, 25, 26]","['A', 'B', 'D']",Neeraj,"[25, 26]"
1145,non_numerical,cars_and_rockets,Jameson in an astronaut is going to a moon on a vehicle.,Vehicles like car and bicycle run on the ground. Vehicles like space shuttle travel in space.,"{'question_text': 'What could be the vehicle?', 'options': [{'A': 'boat'}, {'B': 'space shuttle'}, {'C': 'truck'}, {'D': 'train'}], 'value_answer': ['space shuttle'], 'option_answer': ['B'], 'other': {}}",What could be the vehicle?,"[{'A': 'boat'}, {'B': 'space shuttle'}, {'C': 'truck'}, {'D': 'train'}]",['space shuttle'],['B'],Himanshu,[space shuttle]
126,attribute_comparison,portion,"Bennett was playing cricket along with his friend with a heavy weighted ball, unfortunately they broke a glass which was of 36 pounds.",A portion of an object is less than the whole object,"{'question_text': 'What could be the weight of a broken piece?', 'options': [{'A': 35}, {'B': 37}, {'C': 41}, {'D': 42}], 'value_answer': [35], 'option_answer': ['A'], 'other': {'given_value': 36, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the weight of a broken piece?,"[{'A': 35}, {'B': 37}, {'C': 41}, {'D': 42}]",[35],['A'],Neeraj,"[35, 37, 41, 42]"
1287,non_numerical_sg,airplane_eng,"Jason is addicted to alcohol, but he had to stop the alcohol consumption because he was facing some disease, he would have dies if he had not stopped the alcohol consumption",Consuming too much alcohol may lead to liver disease.,"{'question_text': 'What could have been the disease?', 'options': [{'A': 'Liver disease'}, {'B': 'Knee injury'}, {'C': 'hand injury'}, {'D': 'none'}], 'value_answer': ['Liver disease'], 'option_answer': ['A'], 'other': {}}",What could have been the disease?,"[{'A': 'Liver disease'}, {'B': 'Knee injury'}, {'C': 'hand injury'}, {'D': 'none'}]",['Liver disease'],['A'],Sidharth,[Liver disease]
786,attribute_comparison,height_and_oxygen,Hudson is climbing a mountain where his saturation of oxyhemogobin before start is 90 units. Hudson is facing some breathing issues.,The effects of high altitude on humans decreases the saturation of oxyhemoglobin. ,"{'question_text': 'What could be the value of saturation of oxyhemoglobin?', 'options': [{'A': 89}, {'B': 90}, {'C': 88}, {'D': 92}], 'value_answer': [89, 88], 'option_answer': ['A', 'C'], 'other': {'given_value': 90, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the value of saturation of oxyhemoglobin?,"[{'A': 89}, {'B': 90}, {'C': 88}, {'D': 92}]","[89, 88]","['A', 'C']",Sivapriya,"[89, 88]"
