index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
342,attribute_comparison,ball_time_height,"There are two identical balls, each has been dropped from a certain height. A ball which was dropped from a higher height took 53 seconds time to hit the ground.",Time taken by the ball to hit the ground is directly proportional to the height from which the ball is dropped.,"{'question_text': 'What could be the height from which the other ball could have been dropped?', 'options': [{'A': 49}, {'B': 52}, {'C': 56}, {'D': 53}], 'value_answer': [49, 52], 'option_answer': ['A', 'B'], 'other': {'given_value': 53, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the height from which the other ball could have been dropped?,"[{'A': 49}, {'B': 52}, {'C': 56}, {'D': 53}]","[49, 52]","['A', 'B']",Saurabh,B
590,attribute_comparison,precipitation_and_temperature,"Jason who is a geologist is investigating the cause of change in precipitation by creating two scenario simulations. In one scenario, the precipitation with higher surface temperature is 38 mm per hour.",Precipitation is directly proportional to average temperature at earth's surface.,"{'question_text': 'What could be the precipitation at lower surface temperature?', 'options': [{'A': 36}, {'B': 40}, {'C': 38}, {'D': 39}], 'value_answer': [36], 'option_answer': ['A'], 'other': {'given_value': 38, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the precipitation at lower surface temperature?,"[{'A': 36}, {'B': 40}, {'C': 38}, {'D': 39}]",[36],['A'],Yamini,B
1571,transaction,crates,Dock A initially had 22 crates and Dock B had 16 crates. A few crates were transferred from Dock B to Dock A.,When some items are transferred to others their quantity at the initial place decreases,"{'question_text': 'What can be the number of crates at Dock B?', 'options': [{'A': 11}, {'B': 12}, {'C': 20}, {'D': 19}], 'value_answer': [11, 12], 'option_answer': ['A', 'B'], 'other': {'given_value': 16, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What can be the number of crates at Dock B?,"[{'A': 11}, {'B': 12}, {'C': 20}, {'D': 19}]","[11, 12]","['A', 'B']",Neeraj,B
417,attribute_comparison,projectile_distance,Henry was wondering how cannons were used before in the war. He was experimenting with two cannons in testing zone to obeserve the distance covered by cannon balls. Two cannons shot two identical cannon balls. The cannon ball that covered less distance have muzzle velocity of 241 meter/seconds.,"Horizontal distance travelled by cannon ball is directly proportional to the muzzle velocity, if fired at 45 degree projection angle.","{'question_text': 'What could be the muzzle velocity of the other cannon ball?', 'options': [{'A': 241}, {'B': 254}, {'C': 242}, {'D': 228}, {'E': 'None'}], 'value_answer': [254, 242], 'option_answer': ['B', 'C'], 'other': {'given_value': 241, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the muzzle velocity of the other cannon ball?,"[{'A': 241}, {'B': 254}, {'C': 242}, {'D': 228}, {'E': 'None'}]","[254, 242]","['B', 'C']",Saurabh,B
1458,non_numerical,cannibalism_animals,Alan works in a zoo where he did not feed animals for a few days and discovered that an animal ate some animals of his species.,Animals like a polar bear that eat their kind is an example of cannibalism.,"{'question_text': 'What could be the animals?', 'options': [{'A': 'polar bears'}, {'B': 'chickens'}, {'C': 'dogs'}, {'D': 'horse'}], 'value_answer': ['polar bears', 'chickens'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the animals?,"[{'A': 'polar bears'}, {'B': 'chickens'}, {'C': 'dogs'}, {'D': 'horse'}]","['polar bears', 'chickens']","['A', 'B']",Sivapriya,A
932,change_with_action,passing,"In an exam, a few students failed while 33 students passed.",Number of total students is more or equal than the number of passed students,"{'question_text': 'How many hours can Lincoln spend in studying in total?', 'options': [{'A': 25}, {'B': 42}, {'C': 24}, {'D': 39}, {'E': 'None'}], 'value_answer': [42, 39], 'option_answer': ['B', 'D'], 'other': {'given_value': 33, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",How many hours can Lincoln spend in studying in total?,"[{'A': 25}, {'B': 42}, {'C': 24}, {'D': 39}, {'E': 'None'}]","[42, 39]","['B', 'D']",Neeraj,"C

C"
1543,non_numerical,real_and_imaginary_numbers,Jonathan is curious math student and learning about number line. He asked his teacher where he can mark the square root of -2 in the line. The teacher answered that the number cannot be represented on the real number line. ,Any number that can be represented on the real number line is a real number. Some number like square root of -1 cannot be represented on the number line and are called imaginary numbers.,"{'question_text': 'What could be the type of the numeral?', 'options': [{'A': 'irrational number'}, {'B': 'rational number'}, {'C': 'whole number'}, {'D': 'none of these'}], 'value_answer': ['rational number'], 'option_answer': ['B'], 'other': {}}",What could be the type of the numeral?,"[{'A': 'irrational number'}, {'B': 'rational number'}, {'C': 'whole number'}, {'D': 'none of these'}]",['rational number'],['B'],Himanshu,D
388,attribute_comparison,flow_rate_and_time,"There are two pipes, each has filled container of equal capacity. Pipe with a less flow rate has filled the container in 55 minutes.",Time taken to fill the container is inversely proportional flow rate.,"{'question_text': 'What could be the time taken by other pipe ?', 'options': [{'A': 61}, {'B': 62}, {'C': 60}, {'D': 58}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 55, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the time taken by other pipe ?,"[{'A': 61}, {'B': 62}, {'C': 60}, {'D': 58}, {'E': 'None'}]",['None'],['E'],Saurabh,C
140,attribute_comparison,price,"Noah is a rich person, so instead of buying a regular watch of 549 he bought a branded watch.",Price of a branded watch would be more than a regular watch,"{'question_text': 'What could be the price of a branded watch?', 'options': [{'A': 699}, {'B': 599}, {'C': 449}, {'D': 349}], 'value_answer': [699, 599], 'option_answer': ['A', 'B'], 'other': {'given_value': 549, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the price of a branded watch?,"[{'A': 699}, {'B': 599}, {'C': 449}, {'D': 349}]","[699, 599]","['A', 'B']",Neeraj,A
64,attribute_comparison,distance,"Two girls study in same school. Then speed of walikng of both the girls is same. One of the girsl stays farther from the school, so she takes 17 minutes to travel from home to school",It takes more time to cover larger distance than shorter distance,"{'question_text': 'How many minutes can the other girl take to travel from home to school?', 'options': [{'A': 26}, {'B': 19}, {'C': 11}, {'D': 17}, {'E': 'None'}], 'value_answer': [11], 'option_answer': ['C'], 'other': {'given_value': 17, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How many minutes can the other girl take to travel from home to school?,"[{'A': 26}, {'B': 19}, {'C': 11}, {'D': 17}, {'E': 'None'}]",[11],['C'],Neeraj,A
257,attribute_comparison,height_comparison ,Jason is shorter than his friend. Jason is 159 cms tall.Jason is 159 cms tall and is shorten than his friend.,Shorter means less higher.,"{'question_text': ""What could be the height of Jason's friend?"", 'options': [{'A': 155}, {'B': 150}, {'C': 149}, {'D': 158}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 159, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the height of Jason's friend?,"[{'A': 155}, {'B': 150}, {'C': 149}, {'D': 158}, {'E': 'None'}]",['None'],['E'],Kevin,D
1471,non_numerical,current_flow,Thomas got a shock when he switched on a short-circuited switch using an object instead of his bare hands.,Metals are good conductors of electricity whereas insulators are bad conductors of electricity.,"{'question_text': 'What could be the object used?', 'options': [{'A': 'Copper stick'}, {'B': 'Rubber stick'}, {'C': 'Steel holder'}, {'D': 'Glass rod'}], 'value_answer': ['Copper stick', 'Steel holder'], 'option_answer': ['A', 'C'], 'other': {}}",What could be the object used?,"[{'A': 'Copper stick'}, {'B': 'Rubber stick'}, {'C': 'Steel holder'}, {'D': 'Glass rod'}]","['Copper stick', 'Steel holder']","['A', 'C']",Sivapriya,"A, B"
633,attribute_comparison,toughness_and_thickness,"Finn is a glass smith. One day he observed that there was a crack in the glasses, and he also observed that the crack propogation was different in two different thickness of two glasses. The thickness of the glass with higher fracture toughness is 46 units.",The critical fracture toughness decreases when thickness of specimens increases.,"{'question_text': 'What could be the thickness of the other glass?', 'options': [{'A': 46}, {'B': 49}, {'C': 50}, {'D': 42}], 'value_answer': [49, 50], 'option_answer': ['B', 'C'], 'other': {'given_value': 46, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the thickness of the other glass?,"[{'A': 46}, {'B': 49}, {'C': 50}, {'D': 42}]","[49, 50]","['B', 'C']",Yamini,The correct option is D.
1474,non_numerical,diwali_and_crackers,Logan plans to make crackers and wants light but no noise on the crackers.,"When subjected to fire aluminum powder, sulphur and potassium nitrate produce sound, while barium nitrate (green) and strontium nitrate (red) emit light. The aluminum powder will sparkle.","{'question_text': 'What could not be the composition of the crackers?', 'options': [{'A': 'Potassium nitrate'}, {'B': 'Barium nitrate'}, {'C': 'Strontium nitrate'}, {'D': 'Aluminium powder'}], 'value_answer': ['Potassium nitrate', 'Aluminium powder'], 'option_answer': ['A', 'D'], 'other': {}}",What could not be the composition of the crackers?,"[{'A': 'Potassium nitrate'}, {'B': 'Barium nitrate'}, {'C': 'Strontium nitrate'}, {'D': 'Aluminium powder'}]","['Potassium nitrate', 'Aluminium powder']","['A', 'D']",Sivapriya,D
978,implicit_numerical_knowledge,alphabet,Teacher asked the students to write words in which each vowel appears at least once.,English alphabet has 5 vowels,"{'question_text': 'What could be the length of one such word?', 'options': [{'A': 8}, {'B': 1}, {'C': 2}, {'D': 7}, {'E': 'None'}], 'value_answer': [8, 7], 'option_answer': ['A', 'D'], 'other': {'given_value': 5, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the length of one such word?,"[{'A': 8}, {'B': 1}, {'C': 2}, {'D': 7}, {'E': 'None'}]","[8, 7]","['A', 'D']",Neeraj,None
158,attribute_comparison,sound_limit,Leonardo bought a music system and played it at a volume of 11 units.,A music system can not produce sound more than its limit,"{'question_text': 'What could be the maximum volume of this system?', 'options': [{'A': 8}, {'B': 12}, {'C': 15}, {'D': 9}], 'value_answer': [12, 15], 'option_answer': ['B', 'C'], 'other': {'given_value': 11, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be the maximum volume of this system?,"[{'A': 8}, {'B': 12}, {'C': 15}, {'D': 9}]","[12, 15]","['B', 'C']",Neeraj,B
858,change_with_time,price,Bennett bought a phone at a price of 518 dollars last year.,Selling price of an object decreases with time,"{'question_text': 'At what price Bennett can possibly sell the used phone next year?', 'options': [{'A': 450}, {'B': 500}, {'C': 600}, {'D': 400}], 'value_answer': [450, 500, 400], 'option_answer': ['A', 'B', 'D'], 'other': {'given_value': 518, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",At what price Bennett can possibly sell the used phone next year?,"[{'A': 450}, {'B': 500}, {'C': 600}, {'D': 400}]","[450, 500, 400]","['A', 'B', 'D']",Neeraj,D
800,attribute_comparison,potential_energy_and_spring,Two springs were subjected to different forces and the potential energy developed in the first spring is more than the second. The change in the length of the first spring is 22 meters.,Elastic potential energy is directly proportional to the square of the change in length and the spring constant.,"{'question_text': 'What could be the change in the length for the second spring?', 'options': [{'A': 19}, {'B': 21}, {'C': 25}, {'D': 23}, {'E': 'None'}], 'value_answer': [19, 21], 'option_answer': ['A', 'B'], 'other': {'given_value': 22, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the change in the length for the second spring?,"[{'A': 19}, {'B': 21}, {'C': 25}, {'D': 23}, {'E': 'None'}]","[19, 21]","['A', 'B']",Sivapriya,D
848,attribute_comparison,work_done_and_force,"Carson has to push two cars. Carson pushes the first car with much effort, the value of work done is 21 units.",The work done by a constant force is proportional to the force applied times the displacement of the object.,"{'question_text': 'What could be the work done to move the other car?', 'options': [{'A': 16}, {'B': 23}, {'C': 17}, {'D': 25}], 'value_answer': [16, 17], 'option_answer': ['A', 'C'], 'other': {'given_value': 21, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the work done to move the other car?,"[{'A': 16}, {'B': 23}, {'C': 17}, {'D': 25}]","[16, 17]","['A', 'C']",Sivapriya,B
783,attribute_comparison,frustum_of_cone_radius,Edward was eating a cone ice cream where he cut the chocolate part of cone shape at the sharp end. The radius of the circle at the top(base of the cone) is 23 units.,The frustum of a cone is the part of the cone with its base that is left after the cone is cut by a plane that is parallel to its base.,"{'question_text': 'What could be the radius of the cone-shaped chocolate part?', 'options': [{'A': 21}, {'B': 23}, {'C': 20}, {'D': 27}], 'value_answer': [21, 20], 'option_answer': ['A', 'C'], 'other': {'given_value': 23, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the radius of the cone-shaped chocolate part?,"[{'A': 21}, {'B': 23}, {'C': 20}, {'D': 27}]","[21, 20]","['A', 'C']",Sivapriya,B
297,attribute_comparison,force_and_acceleration,There is a bodybuilding championship going on and the contestants have to push identical objects to prove their strength. The winner is able to generate a larger force and is able to push the object with an acceleration of 896 units.,Acceleration of an object is directly proportional to the force applied.,"{'question_text': 'What could be the acceleration of the object on which lesser force is applied?', 'options': [{'A': 887}, {'B': 889}, {'C': 905}, {'D': 901}], 'value_answer': [887, 889], 'option_answer': ['A', 'B'], 'other': {'given_value': 896, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the acceleration of the object on which lesser force is applied?,"[{'A': 887}, {'B': 889}, {'C': 905}, {'D': 901}]","[887, 889]","['A', 'B']",Himanshu,C
285,attribute_comparison,winning_and_losing_team,"In the recent high school soccer game, the away team won the match and scored 22 points.",Winning team scores more than losing team.,"{'question_text': 'How many points could have been scored by the losing team?', 'options': [{'A': 20}, {'B': 25}, {'C': 19}, {'D': 17}], 'value_answer': [20, 19, 17], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 22, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",How many points could have been scored by the losing team?,"[{'A': 20}, {'B': 25}, {'C': 19}, {'D': 17}]","[20, 19, 17]","['A', 'C', 'D']",Kevin,C
852,change_with_time,height,Gabriel's height is 25 inches today.,Height does not decrease with time,"{'question_text': ""What could be Gabriel's height next year ?"", 'options': [{'A': 25}, {'B': 28}, {'C': 23}, {'D': 21}], 'value_answer': [25, 28], 'option_answer': ['A', 'B'], 'other': {'given_value': 25, 'more_is_correct_flag': True, 'equal_is_correct_flag': True}}",What could be Gabriel's height next year ?,"[{'A': 25}, {'B': 28}, {'C': 23}, {'D': 21}]","[25, 28]","['A', 'B']",Neeraj,A
