category,subcategory,premise,knowledge,question_text,options,correct_answers,correct_option,GPT2Pred
non_numerical,lock_and_key,Dawson is trying to open a lock in front of him and he was able to open the lock with that object.,A key can be used to open a lock. Any other object cannot open the lock.,What could be the object from which the lock was opened?,"[{'A': 'door'}, {'B': 'fruit'}, {'C': 'key'}, {'D': 'none of these'}]",['key'],['C'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Dawson is trying to open a lock in front of him and he was able to open the lock with that object.
Question: What could be the object from which the lock was opened?
Hypothesis: [{'A': 'door'}, {'B': 'fruit'}, {'C': 'key'}, {'D': 'none of these'}]
Result: [{'A': 'door'}, {'B': 'fruit'}, {'C': 'key'}, {'D': '"
non_numerical,lock_and_key,Adam attempted to open a door lock for his house and could open the lock with that object.,A key can be used to open a lock. Any other object cannot open the lock.,What could be the object from which the lock was opened?,"[{'A': 'door'}, {'B': 'fruit'}, {'C': 'key'}, {'D': 'none of these'}]",['key'],['C'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Adam attempted to open a door lock for his house and could open the lock with that object.
Question: What could be the object from which the lock was opened?
Hypothesis: [{'A': 'door'}, {'B': 'fruit'}, {'C': 'key'}, {'D': 'none of these'}]
Result: [{'A': 'door'}, {'B': 'fruit'}, {'C': 'key'}, {'D': '"
non_numerical,moving_and_flying_objects,Calvin saw an object moving on the ground from his window.,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,What could be the vehicle?,"[{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]","['bicycle', 'car', 'truck']","['A', 'B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Calvin saw an object moving on the ground from his window.
Question: What could be the vehicle?
Hypothesis: [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]
Result: [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D"
non_numerical,moving_and_flying_objects,Arthur saw an object from his window that moved on the ground.,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,What could be the vehicle?,"[{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]","['bicycle', 'car', 'truck']","['A', 'B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Arthur saw an object from his window that moved on the ground.
Question: What could be the vehicle?
Hypothesis: [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]
Result: [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D"
non_numerical,moving_and_flying_objects,Luke saw a vehicle flying when he visited a space station.,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,What could be the vehicle?,"[{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]",['rocket'],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Luke saw a vehicle flying when he visited a space station.
Question: What could be the vehicle?
Hypothesis: [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]
Result: [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D"
non_numerical,moving_and_flying_objects,Jackson saw a vehicle flying when he visited a space station.,Vehicles like car and bicycle run on the ground. Vehicles like plane and rockets fly in the air.,What could be the vehicle?,"[{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]",['rocket'],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Jackson saw a vehicle flying when he visited a space station.
Question: What could be the vehicle?
Hypothesis: [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D': 'rocket'}]
Result: [{'A': 'bicycle'}, {'B': 'car'}, {'C': 'truck'}, {'D"
non_numerical,phone_and_charge,Patrick has been using an electronic device. He is using it without charging it for 1 month continuously.,A phone's battery can typically last for one day of two days with continuous usage. The battery cannot last for 1 week or more time.,What could be the electronic appliance?,"[{'A': 'mobile phone'}, {'B': 'car'}, {'C': 'laptop'}, {'D': 'none of these'}]",['none of these'],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Patrick has been using an electronic device. He is using it without charging it for 1 month continuously.
Question: What could be the electronic appliance?
Hypothesis: [{'A':'mobile phone'}, {'B': 'car'}, {'C': 'laptop'}, {'D': 'none of these'}]
Result: [none of these]

Premise: Patrick has been using an electronic device. He is using it without charging it for 1 month continuously."
non_numerical,phone_and_charge,Jonathan has been using an electronic device. He is using it without charging it for 1 month continuously.,A phone's battery can typically last for one day of two days with continuous usage. The battery cannot last for 1 week or more time.,What could be the electronic appliance?,"[{'A': 'mobile phone'}, {'B': 'car'}, {'C': 'laptop'}, {'D': 'none of these'}]",['none of these'],['D'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Jonathan has been using an electronic device. He is using it without charging it for 1 month continuously.
Question: What could be the electronic appliance?
Hypothesis: [{'A':'mobile phone'}, {'B': 'car'}, {'C': 'laptop'}, {'D': 'none of these'}]
Result: [none of these]

Premise: Jonathan has been using an electronic device. He is using it without charging it for 1 month continuously."
non_numerical,amphibians,Jack as part of his school lecture learnt that an animal can live on both land and water.,Amphibians are animals that can live on both land and water.,Who could have been the animal that Jack learnt about?,"[{'A': 'Turtle'}, {'B': 'Frog'}, {'C': 'Cow'}, {'D': 'Dog'}]","['Turtle', 'Frog']","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Jack as part of his school lecture learnt that an animal can live on both land and water.
Question: Who could have been the animal that Jack learnt about?
Hypothesis: [{'A': 'Turtle'}, {'B': 'Frog'}, {'C': 'Cow'}, {'D': 'Dog'}]
Result: [{'A': 'Turtle'}, {'B': 'Frog'}, {'C': 'Cow'}, {'D"
non_numerical,amphibians,"In a documentary, Antonio was told that an animal can live on both land and water.",Amphibians are animals that can live on both land and water.,Who could have been the animal that Antonio learnt about?,"[{'A': 'Turtle'}, {'B': 'Frog'}, {'C': 'Cow'}, {'D': 'Dog'}]","['Turtle', 'Frog']","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: In a documentary, Antonio was told that an animal can live on both land and water.
Question: Who could have been the animal that Antonio learnt about?
Hypothesis: [{'A': 'Turtle'}, {'B': 'Frog'}, {'C': 'Cow'}, {'D': 'Dog'}]
Result: [{'A': 'Turtle'}, {'B': 'Frog'}, {'C': 'Cow'}, {'D"
non_numerical,celebrities,Logan was dining at a hotel when he suddenly saw several diners and photographers running behind a person to get his autograph and photographs.,Famous people have huge fan following.,Who could have been the person that Logan saw in the hotel?,"[{'A': 'Actor'}, {'B': 'Football player'}, {'C': 'Valet'}, {'D': 'Waiter'}]","['Actor', 'Football player']","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Logan was dining at a hotel when he suddenly saw several diners and photographers running behind a person to get his autograph and photographs.
Question: Who could have been the person that Logan saw in the hotel?
Hypothesis: [{'A': 'Actor'}, {'B': 'Football player'}, {'C': 'Valet'}, {'D': 'Waiter'}]
Result: [{'A': 'Actor'}, {'B': 'Football player'}, {'C': 'Valet'}, {'D"
non_numerical,celebrities,Christopher was dining at a hotel when he suddenly saw several diners and photographers running behind a person to get his autograph and photographs.,Famous people have huge fan following.,Who could have been the person that Christopher saw in the hotel?,"[{'A': 'Actor'}, {'B': 'Football player'}, {'C': 'Valet'}, {'D': 'Waiter'}]","['Actor', 'Football player']","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Christopher was dining at a hotel when he suddenly saw several diners and photographers running behind a person to get his autograph and photographs.
Question: Who could have been the person that Christopher saw in the hotel?
Hypothesis: [{'A': 'Actor'}, {'B': 'Football player'}, {'C': 'Valet'}, {'D': 'Waiter'}]
Result: [{'A': 'Actor'}, {'B': 'Football player'}, {'C': 'Valet'}, {'D"
non_numerical,amphibians,"In a trip to Nepal, Michael, the weather was extremeley cold and Michael packed an item to handle such harsh climate.",People wear clothes with fleece in colder climates.,Who could have been the item packed by Michael specially for the cold?,"[{'A': 'Sweater'}, {'B': 'T Shirt'}, {'C': 'Jacket'}, {'D': 'Vests'}]","['Sweater', 'Jacket']","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: In a trip to Nepal, Michael, the weather was extremeley cold and Michael packed an item to handle such harsh climate.
Question: Who could have been the item packed by Michael specially for the cold?
Hypothesis: [{'A': 'Sweater'}, {'B': 'T Shirt'}, {'C': 'Jacket'}, {'D': 'Vests'}]
Result: [{'A': 'Sweater'}, {'B': 'T Shirt'}, {'C': 'Jacket'}, {'"
non_numerical,amphibians,Last christmas Carson went to a switzerland for a trip with his girl friend. The weather was sub zero and they packed an item specially for such temperature.,People wear clothes with fleece in colder climates.,Who could have been the item packed by Carson specially for the cold?,"[{'A': 'Sweater'}, {'B': 'T Shirt'}, {'C': 'Jacket'}, {'D': 'Vests'}]","['Sweater', 'Jacket']","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Last christmas Carson went to a switzerland for a trip with his girl friend. The weather was sub zero and they packed an item specially for such temperature.
Question: Who could have been the item packed by Carson specially for the cold?
Hypothesis: [{'A': 'Sweater'}, {'B': 'T Shirt'}, {'C': 'Jacket'}, {'D': 'Vests'}]
Result: [{'A': 'Sweater'}, {'B': 'T Shirt'}, {'C': 'Jacket'}, {'"
non_numerical,amphibians,"After the meal, Jordan was offered a complimentary dessert which was served to him.",Desserts are sweet foods that are usually eaten after a meal.,Who could have been the taste of the dessert that Jordan ate?,"[{'A': 'Sweet'}, {'B': 'salty'}, {'C': 'Cow'}, {'D': 'Dog'}]","['Sweet', 'salty']","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: After the meal, Jordan was offered a complimentary dessert which was served to him.
Question: Who could have been the taste of the dessert that Jordan ate?
Hypothesis: [{'A': 'Sweet'}, {'B':'salty'}, {'C': 'Cow'}, {'D': 'Dog'}]
Result: [{'A': 'Sweet'}, {'B':'salty'}, {'C': 'Cow'}, {'D':"
non_numerical,amphibians,"Atlas went to a dinner in a 5 star hotel and ordered a 3 course meal. At the end of the meal, he saw a dessert that was served to him.",Desserts are sweet foods that are usually eaten after a meal.,Who could have been the taste of the dessert that Atlas ate?,"[{'A': 'Sweet'}, {'B': 'salty'}, {'C': 'Cow'}, {'D': 'Dog'}]","['Sweet', 'salty']","['A', 'B']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Atlas went to a dinner in a 5 star hotel and ordered a 3 course meal. At the end of the meal, he saw a dessert that was served to him.
Question: Who could have been the taste of the dessert that Atlas ate?
Hypothesis: [{'A': 'Sweet'}, {'B':'salty'}, {'C': 'Cow'}, {'D': 'Dog'}]
Result: [{'A': 'Sweet'}, {'B':'salty'}, {'C': 'Cow'}, {'D':"
non_numerical,diving_height,"When Robert visited a water park, he noticed that no one was diving into the pool.",Diving in shallow pools can cause serious injury.,Why was no one diving into the pool that Robert visited in the park?,"[{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'}, {'D': 'None'}]",['Shallow pool'],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: When Robert visited a water park, he noticed that no one was diving into the pool.
Question: Why was no one diving into the pool that Robert visited in the park?
Hypothesis: [{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'}, {'D': 'None'}]
Result: [{'A': 'Deep pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'},"
non_numerical,diving_height,Hayden recently visited an aquatic theme park. He saw people bathing in a swimming pool. However he did not see anyone diving.,Diving in shallow pools can cause serious injury.,Why was no one diving into the pool that Hayden visited in the park?,"[{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'}, {'D': 'None'}]",['Shallow pool'],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Hayden recently visited an aquatic theme park. He saw people bathing in a swimming pool. However he did not see anyone diving.
Question: Why was no one diving into the pool that Hayden visited in the park?
Hypothesis: [{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'}, {'D': 'None'}]
Result: [{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'"
non_numerical,domestic_animals,An animal was ploughing the farm that Eric and his friends visited.,Domesticated animals are animals that have been selectively bred and genetically adapted over generations to live alongside humans.,What could be the animal that Eric saw in the farm ploughing?,"[{'A': 'leopard'}, {'B': 'lion'}, {'C': 'bull'}, {'D': 'ox'}]","['bull', 'ox']","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: An animal was ploughing the farm that Eric and his friends visited.
Question: What could be the animal that Eric saw in the farm ploughing?
Hypothesis: [{'A': 'leopard'}, {'B': 'lion'}, {'C': 'bull'}, {'D': 'ox'}]
Result: [{'A': 'leopard'}, {'B': 'lion'}, {'C': 'bull'}, {'D"
non_numerical,domestic_animals,Jameson and his friends visited a nearby farm. He saw an animal ploughing the farm.,Domesticated animals are animals that have been selectively bred and genetically adapted over generations to live alongside humans.,What could be the animal that Jameson saw in the farm ploughing?,"[{'A': 'leopard'}, {'B': 'lion'}, {'C': 'bull'}, {'D': 'ox'}]","['bull', 'ox']","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Jameson and his friends visited a nearby farm. He saw an animal ploughing the farm.
Question: What could be the animal that Jameson saw in the farm ploughing?
Hypothesis: [{'A': 'leopard'}, {'B': 'lion'}, {'C': 'bull'}, {'D': 'ox'}]
Result: [{'A': 'leopard'}, {'B': 'lion'}, {'C': 'bull'}, {'D"
non_numerical,domestic_animals,Alan went to meet his grand parents who lived on a ranch in the suburbs. He saw that there an animal pulling a cart.,Domesticated animals are animals that have been selectively bred and genetically adapted over generations to live alongside humans.,What could be the animal that Alan saw which was pulling the cart?,"[{'A': 'zebra'}, {'B': 'giraffe'}, {'C': 'horse'}, {'D': 'bullock'}]","['horse', 'bullock']","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Alan went to meet his grand parents who lived on a ranch in the suburbs. He saw that there an animal pulling a cart.
Question: What could be the animal that Alan saw which was pulling the cart?
Hypothesis: [{'A': 'zebra'}, {'B': 'giraffe'}, {'C': 'horse'}, {'D': 'bullock'}]
Result: [{'A': 'zebra'}, {'B': 'giraffe'}, {'C': 'horse'}, {'"
non_numerical,domestic_animals,An animal was pulling a cart in the ranch in the suburbs that Cooper went to.,Domesticated animals are animals that have been selectively bred and genetically adapted over generations to live alongside humans.,What could be the animal that Cooper saw which was pulling the cart?,"[{'A': 'zebra'}, {'B': 'giraffe'}, {'C': 'horse'}, {'D': 'bullock'}]","['horse', 'bullock']","['C', 'D']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: An animal was pulling a cart in the ranch in the suburbs that Cooper went to.
Question: What could be the animal that Cooper saw which was pulling the cart?
Hypothesis: [{'A': 'zebra'}, {'B': 'giraffe'}, {'C': 'horse'}, {'D': 'bullock'}]
Result: [{'A': 'zebra'}, {'B': 'giraffe'}, {'C': 'horse'}, {'"
non_numerical,domestic_animals,Rearing an animal that is used to extract wool is the main business of the ranch owner Anthony,Wool yielding animals with thick fur rearing is done to extract wool.,What could be the animal that Anthony saw which was used to extract wool?,"[{'A': 'cobra'}, {'B': 'yak'}, {'C': 'sheep'}, {'D': 'horse'}]","['yak', 'sheep']","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Rearing an animal that is used to extract wool is the main business of the ranch owner Anthony
Question: What could be the animal that Anthony saw which was used to extract wool?
Hypothesis: [{'A': 'cobra'}, {'B': 'yak'}, {'C':'sheep'}, {'D': 'horse'}]
Result: [{'A': 'cobra'}, {'B': 'yak'}, {'C':'sheep'}, {"
non_numerical,domestic_animals,Jesse won a gift coupon to stay at a ranch. The owner of the ranch showed that majority of his business was from rearing an animal which was used to extract wool.,Wool yielding animals with thick fur rearing is done to extract wool.,What could be the animal that Jesse saw which was used to extract wool?,"[{'A': 'cobra'}, {'B': 'yak'}, {'C': 'sheep'}, {'D': 'horse'}]","['yak', 'sheep']","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Jesse won a gift coupon to stay at a ranch. The owner of the ranch showed that majority of his business was from rearing an animal which was used to extract wool.
Question: What could be the animal that Jesse saw which was used to extract wool?
Hypothesis: [{'A': 'cobra'}, {'B': 'yak'}, {'C':'sheep'}, {'D': 'horse'}]
Result: [{'A': 'cobra'}, {'B': 'yak'}, {'C':'sheep'}, {"
non_numerical,domestic_animals,"In his recent trip to a milk production factory, Jason saw that the factory had a huge farm filled with one type of animal.",Dairy cattle are used to extract milk.,What could be the animal that Jason saw which was used to extract milk?,"[{'A': 'cow'}, {'B': 'lion'}, {'C': 'zebra'}, {'D': 'python'}]","['lion', 'zebra']","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: In his recent trip to a milk production factory, Jason saw that the factory had a huge farm filled with one type of animal.
Question: What could be the animal that Jason saw which was used to extract milk?
Hypothesis: [{'A': 'cow'}, {'B': 'lion'}, {'C': 'zebra'}, {'D': 'python'}]
Result: [{'A': 'cow'}, {'B': 'lion'}, {'C': 'zebra'}, {'D"
non_numerical,domestic_animals,"In his recent trip to a milk production factory, Ivan saw that the factory had a huge farm filled with one type of animal.",Dairy cattle are used to extract milk.,What could be the animal that Ivan saw which was used to extract milk?,"[{'A': 'cow'}, {'B': 'lion'}, {'C': 'zebra'}, {'D': 'python'}]","['lion', 'zebra']","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: In his recent trip to a milk production factory, Ivan saw that the factory had a huge farm filled with one type of animal.
Question: What could be the animal that Ivan saw which was used to extract milk?
Hypothesis: [{'A': 'cow'}, {'B': 'lion'}, {'C': 'zebra'}, {'D': 'python'}]
Result: [{'A': 'cow'}, {'B': 'lion'}, {'C': 'zebra'}, {'D"
non_numerical,domestic_animals,Henry's favourite bread spread was honey. So he asked his mother how is honey made?. She replied that honey is made from an animal which was used to extract honey.,Honey bees create honey.,What could be the animal that creates honey?,"[{'A': 'house fly'}, {'B': 'wasp'}, {'C': 'bee'}, {'D': 'sea lion'}]","['wasp', 'bee']","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Henry's favourite bread spread was honey. So he asked his mother how is honey made?. She replied that honey is made from an animal which was used to extract honey.
Question: What could be the animal that creates honey?
Hypothesis: [{'A': 'house fly'}, {'B': 'wasp'}, {'C': 'bee'}, {'D':'sea lion'}]
Result: [{'A': 'house fly'}, {'B': 'wasp'}, {'C': 'bee'}, {'D"
non_numerical,domestic_animals,Patrick's favourite bread spread was honey. So he asked his mother how is honey made?. She replied that honey is made from an animal which was used to extract honey.,Honey bees create honey.,What could be the animal that creates honey?,"[{'A': 'house fly'}, {'B': 'wasp'}, {'C': 'bee'}, {'D': 'sea lion'}]","['wasp', 'bee']","['B', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Patrick's favourite bread spread was honey. So he asked his mother how is honey made?. She replied that honey is made from an animal which was used to extract honey.
Question: What could be the animal that creates honey?
Hypothesis: [{'A': 'house fly'}, {'B': 'wasp'}, {'C': 'bee'}, {'D':'sea lion'}]
Result: [{'A': 'house fly'}, {'B': 'wasp'}, {'C': 'bee'}, {'D"
non_numerical,spices_and_food,"To cover his eyes from the hot sun, Jaxon used an item from his backpack when he was out jogging on a trail.",Wearing sunglass is a good way to protect eyes from harsh sunlight.,What could be the item used by Jaxon to protect his eyes from the sun?,"[{'A': 'sunglasses'}, {'B': 'shades'}, {'C': 'T-shirt'}, {'D': 'water bottle'}]","['sunglasses', 'T-shirt']","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: To cover his eyes from the hot sun, Jaxon used an item from his backpack when he was out jogging on a trail.
Question: What could be the item used by Jaxon to protect his eyes from the sun?
Hypothesis: [{'A':'sunglasses'}, {'B':'shades'}, {'C': 'T-shirt'}, {'D': 'water bottle'}]
Result: [{'A': 'water bottle'}, {'B': 'water bottle'}, {'C': 'water bottle'}, {'"
non_numerical,spices_and_food,Noah was out jogging on a trail. It was a sunny day and he used an item from his backpack to cover his eyes from the sun.,Wearing sunglass is a good way to protect eyes from harsh sunlight.,What could be the item used by Noah to protect his eyes from the sun?,"[{'A': 'sunglasses'}, {'B': 'shades'}, {'C': 'T-shirt'}, {'D': 'water bottle'}]","['sunglasses', 'T-shirt']","['A', 'C']","Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: Noah was out jogging on a trail. It was a sunny day and he used an item from his backpack to cover his eyes from the sun.
Question: What could be the item used by Noah to protect his eyes from the sun?
Hypothesis: [{'A':'sunglasses'}, {'B':'shades'}, {'C': 'T-shirt'}, {'D': 'water bottle'}]
Result: [{'A': 'water bottle'}, {'B': 'water bottle'}, {'C': 'water bottle'}, {'"
non_numerical,food_and_protein,"In a recent blood test, Jacob realised that he was having deficiency of proteins. Since he did not want to use protein supplements, he went and bought an item from a store.",Non vegetarian food is rich in proteins.,What could be the item that was purchased by Jacob to increase is protein levels naturally?,"[{'A': 'Fish'}, {'B': 'Sugar'}, {'C': 'Water'}, {'D': 'Salt'}]",['Fish'],['A'],"Choose the correct option(s) based on Knowledge (if given) and Premise:
Premise: Planet A is bigger in radius that planet B. The radius of planet A is 43 units.
Question: What could be the radius of planet B?
Options: [{'A': 46}, {'B': 39}, {'C': 43}, {'D': 41}]
Result: [39, 41]

Premise: In a recent blood test, Jacob realised that he was having deficiency of proteins. Since he did not want to use protein supplements, he went and bought an item from a store.
Question: What could be the item that was purchased by Jacob to increase is protein levels naturally?
Hypothesis: [{'A': 'Fish'}, {'B': 'Sugar'}, {'C': 'Water'}, {'D': 'Salt'}]
Result: [{'A': 'Fish'}, {'B': 'Sugar'}, {'C': 'Water'}, {'D':"
