index,category,subcategory,premise,knowledge,question,question_text,options,value_answer,option_answer,author,GPT3Pred
297,attribute_comparison,force_and_acceleration,There is a bodybuilding championship going on and the contestants have to push identical objects to prove their strength. The winner is able to generate a larger force and is able to push the object with an acceleration of 896 units.,Acceleration of an object is directly proportional to the force applied.,"{'question_text': 'What could be the acceleration of the object on which lesser force is applied?', 'options': [{'A': 887}, {'B': 889}, {'C': 905}, {'D': 901}], 'value_answer': [887, 889], 'option_answer': ['A', 'B'], 'other': {'given_value': 896, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the acceleration of the object on which lesser force is applied?,"[{'A': 887}, {'B': 889}, {'C': 905}, {'D': 901}]","[887, 889]","['A', 'B']",Himanshu,B
229,attribute_comparison,percentile_logic,"In a competitive exam for B-Schools, Kayden scored 73 percentile and had 7053 people scoring lesser than him.",Higher percentile means more people scored lower than you.,"{'question_text': ""If Kayden's friend whose percentile was higher than Kayden, how many candidates scored lesser than him."", 'options': [{'A': 7034}, {'B': 6970}, {'C': 6979}, {'D': 7114}], 'value_answer': [7114], 'option_answer': ['D'], 'other': {'given_value': 7053, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}","If Kayden's friend whose percentile was higher than Kayden, how many candidates scored lesser than him.","[{'A': 7034}, {'B': 6970}, {'C': 6979}, {'D': 7114}]",[7114],['D'],Kevin,B
1202,non_numerical,light_and_brightness,John was watching TV when there was a major power cut. He finds an object that generated light in the dark.,Illuminating devices/objects can generate light.,"{'question_text': 'What could be the object used by John to generate light?', 'options': [{'A': 'Candle'}, {'B': 'Emergency lamp'}, {'C': 'Pen'}, {'D': 'Pencil'}], 'value_answer': ['Candle', 'Emergency lamp'], 'option_answer': ['A', 'B'], 'other': {}}",What could be the object used by John to generate light?,"[{'A': 'Candle'}, {'B': 'Emergency lamp'}, {'C': 'Pen'}, {'D': 'Pencil'}]","['Candle', 'Emergency lamp']","['A', 'B']",Kevin,"A, B"
1093,implicit_numerical_knowledge,square,Gabriel wants to make a square using a thread. He has a thread of length 90 units.,A square has four sides of equal length,"{'question_text': 'What could be the side length of the square?', 'options': [{'A': 21}, {'B': 23}, {'C': 17}, {'D': 18}, {'E': 'None'}], 'value_answer': [21, 17, 18], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 22, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",What could be the side length of the square?,"[{'A': 21}, {'B': 23}, {'C': 17}, {'D': 18}, {'E': 'None'}]","[21, 17, 18]","['A', 'C', 'D']",Neeraj,D
509,attribute_comparison,compressibility_and_pressure,Graham is an employee at Fire extinguisher manufacturing industry. Graham is asked to learn and observe how the compressibility factor changes at two different pressure of two identical gases. So Graham compared the compressibility factor and pressure of both the gases to understand the same. The pressure with higher compressibility factor is 472 Pa.,Compressibility factor is directly proportional to pressure at constant density and temperature of the gas.,"{'question_text': 'What could be the pressure of the other gas?', 'options': [{'A': 480}, {'B': 467}, {'C': 475}, {'D': 466}], 'value_answer': [467, 466], 'option_answer': ['B', 'D'], 'other': {'given_value': 472, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the pressure of the other gas?,"[{'A': 480}, {'B': 467}, {'C': 475}, {'D': 466}]","[467, 466]","['B', 'D']",Yamini,B
1195,non_numerical,diving_height,Several cars were turning right without waiting for the signal when Evan was on his fway to work.,Incoming traffic need not wait for signal to turn right on a free right.,"{'question_text': 'What type of signal did Evan encounter on the way to his work?', 'options': [{'A': 'Free right'}, {'B': 'Free left'}, {'C': 'U Turn'}, {'D': 'Red light'}], 'value_answer': ['Free right'], 'option_answer': ['A'], 'other': {}}",What type of signal did Evan encounter on the way to his work?,"[{'A': 'Free right'}, {'B': 'Free left'}, {'C': 'U Turn'}, {'D': 'Red light'}]",['Free right'],['A'],Kevin,A
231,attribute_comparison,sibling_relationship,Edward's elder brother recenetly turned 33 years old this year.,Elder sibling is older than younger sibling.,"{'question_text': 'What could be the age of Edward this year?', 'options': [{'A': 30}, {'B': 35}, {'C': 28}, {'D': 36}], 'value_answer': [30, 28], 'option_answer': ['A', 'C'], 'other': {'given_value': 33, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",What could be the age of Edward this year?,"[{'A': 30}, {'B': 35}, {'C': 28}, {'D': 36}]","[30, 28]","['A', 'C']",Kevin,"C

C is the correct answer because Edward's elder brother recently turned 33 years old this year, which means that Edward is at most 32 years old this year. Therefore, the only answer that is possible is C."
501,attribute_comparison,compressibility_and_density,"Matthew wants to store two gases in separate containers. To determine the amount of gas that can be stored in the containers, he needs to understand the relation between the compressibility factor and density of gas. The density of gas with higher compressibility factor is 45 units.",Compressibility factor is inversely proportional to density at constant pressure and temperature of the gas.,"{'question_text': 'What could be the density of the other gas?', 'options': [{'A': 47}, {'B': 43}, {'C': 41}, {'D': 42}, {'E': 'None'}], 'value_answer': [47], 'option_answer': ['A'], 'other': {'given_value': 45, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the density of the other gas?,"[{'A': 47}, {'B': 43}, {'C': 41}, {'D': 42}, {'E': 'None'}]",[47],['A'],Yamini,"B, C, D"
1276,non_numerical,swim_animal,Jude was learning about animal evolution and was trying to figure out how different land animals have special characteristics like swimming or increased height. He saw that a particular animal cannot swim at all and had a particularly long neck.,"Camels, giraffes, porcupines, rhinos can't swim. Camels and giraffes are not exposed to such deep water during their lifetime due to their height and hence their physical adaptations were mainly focused on rest.","{'question_text': 'What could be the animal?', 'options': [{'A': 'crocodile'}, {'B': 'camel'}, {'C': 'rhino'}, {'D': 'giraffe'}], 'value_answer': ['crocodile'], 'option_answer': ['A'], 'other': {}}",What could be the animal?,"[{'A': 'crocodile'}, {'B': 'camel'}, {'C': 'rhino'}, {'D': 'giraffe'}]",['crocodile'],['A'],Yamini,D
874,change_with_action,addition,There is number 69 and a negative number is added to it.,Adding a negative number from a value results in a smaller value,"{'question_text': 'What could be the result?', 'options': [{'A': 83}, {'B': 78}, {'C': 85}, {'D': 59}, {'E': 'None'}], 'value_answer': [59], 'option_answer': ['D'], 'other': {'given_value': 69, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the result?,"[{'A': 83}, {'B': 78}, {'C': 85}, {'D': 59}, {'E': 'None'}]",[59],['D'],Neeraj,D
1176,non_numerical,diving_height,"When Robert visited a water park, he noticed that no one was diving into the pool.",Diving in shallow pools can cause serious injury.,"{'question_text': 'Why was no one diving into the pool that Robert visited in the park?', 'options': [{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'}, {'D': 'None'}], 'value_answer': ['Shallow pool'], 'option_answer': ['A'], 'other': {}}",Why was no one diving into the pool that Robert visited in the park?,"[{'A': 'Shallow pool'}, {'B': 'Deep pool'}, {'C': 'Shark infested'}, {'D': 'None'}]",['Shallow pool'],['A'],Kevin,A
994,implicit_numerical_knowledge,buying,Richard went shopping to buy some toys. He has 177 dollars and wants to buy two different toys of equal price.,One can not afford a thing if they have lesser money than its cost,"{'question_text': 'What could have been the price of a toy if Richard failed to buy them?', 'options': [{'A': 79}, {'B': 85}, {'C': 76}, {'D': 97}], 'value_answer': [97], 'option_answer': ['D'], 'other': {'given_value': 88, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could have been the price of a toy if Richard failed to buy them?,"[{'A': 79}, {'B': 85}, {'C': 76}, {'D': 97}]",[97],['D'],Neeraj,C
1248,non_numerical,cell_and_waves,There is a cell phone company named after Ian. They have started a new communications lab for research and development where they made a prototype of cell phone communication with cell towers using certain waves.,"Cell phones use radio waves to communicate with cell towers, and these waves have wavelengths of approximately 10-1000 m. Cell phone encodes the sounds of the caller's voice in microwaves by changing the frequency of the waves.","{'question_text': 'What could be the type of the waves?', 'options': [{'A': 'radio waves'}, {'B': 'sound waves'}, {'C': 'light waves'}], 'value_answer': ['radio waves'], 'option_answer': ['A'], 'other': {}}",What could be the type of the waves?,"[{'A': 'radio waves'}, {'B': 'sound waves'}, {'C': 'light waves'}]",['radio waves'],['A'],Yamini,A
1069,implicit_numerical_knowledge,quarter,"While walking on the street, Oliver found 11 dimes and a few cents lying on the curb.",1 dime is 10 cents,"{'question_text': 'What worth of coins could Oliver have found?', 'options': [{'A': 112}, {'B': 116}, {'C': 100}, {'D': 104}], 'value_answer': [112, 116], 'option_answer': ['A', 'B'], 'other': {'given_value': 110, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What worth of coins could Oliver have found?,"[{'A': 112}, {'B': 116}, {'C': 100}, {'D': 104}]","[112, 116]","['A', 'B']",Neeraj,"B, D"
467,attribute_comparison,area_paint_wall,A restaurant hired a painter to paint two walls in the dining hall. The name of the painter is Gabriel. The painter painted the wall with larger surface area and it required 44 volume of paint.,Volume of paint required is directly proportional to area of the wall.,"{'question_text': 'What could be the volume of paint Gabriel requires to paint the other wall?', 'options': [{'A': 44}, {'B': 47}, {'C': 45}, {'D': 41}], 'value_answer': [41], 'option_answer': ['D'], 'other': {'given_value': 44, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the volume of paint Gabriel requires to paint the other wall?,"[{'A': 44}, {'B': 47}, {'C': 45}, {'D': 41}]",[41],['D'],Saurabh,A
736,attribute_comparison,absorption_and_concentration,"Julian experienced with two same types of solutions, but with different concentrations and the amount of light seen after passing through two solutions is more for the first solution and its concentration is 68.",The absorbance is directly proportional to the concentration (c) of the solution of the sample used in the experiment.,"{'question_text': 'What could be the concentration of other solution?', 'options': [{'A': 60}, {'B': 63}, {'C': 61}, {'D': 67}, {'E': 'None'}], 'value_answer': ['None'], 'option_answer': ['E'], 'other': {'given_value': 68, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the concentration of other solution?,"[{'A': 60}, {'B': 63}, {'C': 61}, {'D': 67}, {'E': 'None'}]",['None'],['E'],Sivapriya,D
1327,non_numerical_sg,Last_day,Carson's friends invited him to a party which was happening on the last day of the coming week.,Sunday is last day of the week.,"{'question_text': 'What could be the day on which the party is happening?', 'options': [{'A': 'Sunday'}, {'B': 'Saturday'}, {'C': 'Tuesday'}, {'D': 'None'}], 'value_answer': ['Sunday'], 'option_answer': ['A'], 'other': {}}",What could be the day on which the party is happening?,"[{'A': 'Sunday'}, {'B': 'Saturday'}, {'C': 'Tuesday'}, {'D': 'None'}]",['Sunday'],['A'],Sidharth,B
340,attribute_comparison,ball_time_height,Andrew and his brother were observing how time taken is related to the height from which it is dropped. They dropped the balls from different height. A ball that took less time to reach the ground is dropped from a 67 meters.,Time taken by the ball to hit the ground is directly proportional to the height from which the ball is dropped.,"{'question_text': 'What could be the height from which the other ball could have been dropped?', 'options': [{'A': 63}, {'B': 64}, {'C': 68}, {'D': 67}, {'E': 'None'}], 'value_answer': [68], 'option_answer': ['C'], 'other': {'given_value': 67, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the height from which the other ball could have been dropped?,"[{'A': 63}, {'B': 64}, {'C': 68}, {'D': 67}, {'E': 'None'}]",[68],['C'],Saurabh,"B, C"
54,attribute_comparison,direct_comparison,"Logan bought two cans and while loading them into a truck, Logan felt that the second can is heavier than the first. The weight of the first can is 51 units.",More weight implies an object is heavier,"{'question_text': 'What could be the weight of second can?', 'options': [{'A': 53}, {'B': 47}, {'C': 52}, {'D': 49}], 'value_answer': [53, 52], 'option_answer': ['A', 'C'], 'other': {'given_value': 51, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the weight of second can?,"[{'A': 53}, {'B': 47}, {'C': 52}, {'D': 49}]","[53, 52]","['A', 'C']",Neeraj,"C

The weight of the second can be 52 units."
473,attribute_comparison,height_paint_wall,Henry recently started his part time job as a painter. Henry was being called to his customer's apartment to repaint the two walls in the master bedroom. Both walls have equal width but different height. A wall that has a less height required 20 volume of paint.,Volume of paint required is directly proportional to height of the wall.,"{'question_text': 'What could be the volume of paint Henry requires to paint the other wall?', 'options': [{'A': 16}, {'B': 25}, {'C': 26}, {'D': 12}, {'E': 'None'}], 'value_answer': [25, 26], 'option_answer': ['B', 'C'], 'other': {'given_value': 20, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the volume of paint Henry requires to paint the other wall?,"[{'A': 16}, {'B': 25}, {'C': 26}, {'D': 12}, {'E': 'None'}]","[25, 26]","['B', 'C']",Saurabh,C
1450,non_numerical,acids_blue_to_red,Maxwell is performing experiments in a chemistry lab where he is given some substances that turn blue litmus paper to red.,Acids turn blue litmus paper to red.,"{'question_text': 'What could the substances be?', 'options': [{'A': 'HCl'}, {'B': 'H2SO4'}, {'C': 'Ammonia'}, {'D': 'Calcium Hydroxide'}], 'value_answer': ['HCl', 'H2SO4'], 'option_answer': ['A', 'B'], 'other': {}}",What could the substances be?,"[{'A': 'HCl'}, {'B': 'H2SO4'}, {'C': 'Ammonia'}, {'D': 'Calcium Hydroxide'}]","['HCl', 'H2SO4']","['A', 'B']",Sivapriya,"A, B, C"
1058,implicit_numerical_knowledge,dice,Hayden is making art by just using many dice. He painted less than 2 dice with different colors and left the remaining dice untouched.,A dice has 6 faces,"{'question_text': 'How many faces Hayden could have painted?', 'options': [{'A': 0}, {'B': 22}, {'C': 2}, {'D': 6}], 'value_answer': [0, 2, 6], 'option_answer': ['A', 'C', 'D'], 'other': {'given_value': 12, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How many faces Hayden could have painted?,"[{'A': 0}, {'B': 22}, {'C': 2}, {'D': 6}]","[0, 2, 6]","['A', 'C', 'D']",Neeraj,C
893,change_with_action,breaking,Charles had a rope of length 24 units. He broke that into multiple parts.,Breaking an object reduces its length,"{'question_text': 'What could be the length of a part?', 'options': [{'A': 25}, {'B': 26}, {'C': 21}, {'D': 22}, {'E': 'None'}], 'value_answer': [21, 22], 'option_answer': ['C', 'D'], 'other': {'given_value': 24, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the length of a part?,"[{'A': 25}, {'B': 26}, {'C': 21}, {'D': 22}, {'E': 'None'}]","[21, 22]","['C', 'D']",Neeraj,None of the options is correct.
583,attribute_comparison,pitch_and_amplitude,Ian is testing the pitch of sound waves at different frequencies as part of the physics lab exam. The pitch of the sound wave when frequency is higher is 510 Hz.,The pitch of the sound is directly proportional to the frequency of the sound.,"{'question_text': 'What could be the pitch of the other sound?', 'options': [{'A': 503}, {'B': 510}, {'C': 515}, {'D': 509}], 'value_answer': [503, 509], 'option_answer': ['A', 'D'], 'other': {'given_value': 510, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",What could be the pitch of the other sound?,"[{'A': 503}, {'B': 510}, {'C': 515}, {'D': 509}]","[503, 509]","['A', 'D']",Yamini,D
494,attribute_comparison,buoyant_and_density,Cooper was oil painting and he accidentally dropped his brushes. Two of the brushes fell in a bowl of oil and a bowl of paint kept nearby. The buoyant force exerted on the brush when the density was lower is 58 units.,Buoyant force is directly proportional to the density of the fluid in which an object is immersed.,"{'question_text': 'What could be the buoyant force of the other liquid?', 'options': [{'A': 61}, {'B': 60}, {'C': 62}, {'D': 58}], 'value_answer': [61, 60, 62], 'option_answer': ['A', 'B', 'C'], 'other': {'given_value': 58, 'more_is_correct_flag': True, 'equal_is_correct_flag': False}}",What could be the buoyant force of the other liquid?,"[{'A': 61}, {'B': 60}, {'C': 62}, {'D': 58}]","[61, 60, 62]","['A', 'B', 'C']",Yamini,B
1600,implicit_numerical_knowledge,percent,Dawson borrowed a loan of 20 thousand dollars and spent more than 50% of it in just setting up new infrastructure.,50% percent means half,"{'question_text': 'How many thousand dollars could be left with Dawson after spending on infrastructure?', 'options': [{'A': 8}, {'B': 13}, {'C': 14}, {'D': 10}], 'value_answer': [8], 'option_answer': ['A'], 'other': {'given_value': 10, 'more_is_correct_flag': False, 'equal_is_correct_flag': False}}",How many thousand dollars could be left with Dawson after spending on infrastructure?,"[{'A': 8}, {'B': 13}, {'C': 14}, {'D': 10}]",[8],['A'],Neeraj,C
885,change_with_action,boys_and_girls,There are 70 students in a class.,There will equal or less number of girls than the total number of students,"{'question_text': 'How many girls can be there in this class?', 'options': [{'A': 80}, {'B': 53}, {'C': 54}, {'D': 71}], 'value_answer': [53, 54], 'option_answer': ['B', 'C'], 'other': {'given_value': 70, 'more_is_correct_flag': False, 'equal_is_correct_flag': True}}",How many girls can be there in this class?,"[{'A': 80}, {'B': 53}, {'C': 54}, {'D': 71}]","[53, 54]","['B', 'C']",Neeraj,"C, D"
